approval_number,name,address,city,postcode,region,country,section,activity,slaughter,species,remarks,date_of_approval,publication_date
F100634,Linca Food,Boskouter 7,Zottegem,9620,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F508/1,Lineage Rijkevorsel,Houtelweg 1,Rijkevorsel,2310,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F638,Long-Van Langendonck,Riddersstraat 139-141-143,Leuven,3000,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F103295,MACHA ALLAH VIANDES,Rue Ropsy Chaudron 24/18,Anderlecht,1070,Brussels-Capital,Belgium,RM,CP,N,bovine ovine caprine,CP - Cutting Plant,,
F848,MARMO VLEESGROOTHANDEL,Reppelsebaan 65,Diest,3294,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F137,MARSO,Stropstraat 1,Oudenaarde,9700,"East Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F88,MEAT & MORE,Groendreef 10,Aalter,9880,"East Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F9005,MEAT FOR YOU,Rue de la Cale Sèche 52,Oupeye,4684,"Liège,Wallonia",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F822,MEAT SERVICE NV,Olsensesteenweg(KRU) 41 b A000,Kruisem,9770,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F63,MEAT SUPPLY,Kaarderslaan 4,Lokeren,9160,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F759,MEATIER BV,Schorestraat 61 B,Middelkerke,8433,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
100960,METZGEREI MICHELS SPRL,"Bergstraße,Recht 8",St. Vith,4782,"Liège,Wallonia",Belgium,RM,SH,Y,bovine porcine,SH - Slaughterhouse,,
"F94, 103627",MOERBEKO,Baaikensstraat 29,Zele,9240,"East Flanders,Flanders",Belgium,RM,SH CP,Y,bovine caprine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
F8,MUES GEORGES & CO BVBA,Slachthuisstraat 10,Tienen,3300,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F100770,Maes Marc,Loberg 2,Lommel,3920,"Limburg,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F101799,Malfait,'t Hoge(KOR) 108,Kortrijk,8500,"West Flanders,Flanders",Belgium,RM,CP,N,bovine equine porcine,CP - Cutting Plant,,
F105328,Manuservice,Robert Dansaertlaan 230,Dilbeek,1702,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
"174, 174/1",Matanza,Paillartcamp 6,Ronse,9600,"East Flanders,Flanders",Belgium,RM,SH CP,Y,bovine caprine ovine porcine equine,SH - Slaughterhouse | CP - Cutting Plant,,
F476,"Mauriën, Georges",Hollandstraat 1A,Heist-op-den-Berg,2220,"Antwerp,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F642,Meat & Storage DC,Paalstraat 10,Oudenaarde,9700,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F774,Meco Group,Leegaardsdijk 2,Oostende,8400,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F103715,Merkez Camlica GmbH,Industriestrasse 31,Eupen,4700,"Liège,Wallonia",Belgium,RM,CP,N,bovine caprine ovine,CP - Cutting Plant,,
F853,N.V. Vleeshandel Vens,Burgemeester R. Vandemaeleplein 8,Lendelede,8860,"West Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F910,NATUURVLEES DOBBELAERE BVBA,Tarwerentestraat 2,Damme,8340,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F105250,NEDOSA SPRL,"Rue des Gaillettes, 5",Battice,4651,"Liège,Wallonia",Belgium,RM,CP,N,bovine caprine ovine,CP - Cutting Plant,,
F675,NIEUWPOORTS VLEESBEDRIJF,Ramskapellestraat 6,Nieuwpoort,8620,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
153/1,NOORDVLEES VAN GOOL,Bloemstraat (Ab) 56,Kalmthout,2920,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
153,NOORDVLEES VAN GOOL,Bloemstraat (Ab) 56,Kalmthout,2920,"Antwerp,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
130/1,NORENCA,Winkelom 58,Geel,2440,"Antwerp,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F27,NV VLEESHANDEL DE WAELE,Steenweg op Deinze 49 B,Aalter,9880,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
"131/1, 131",NV. M. Ryckaert,"Slachthuisstraat, 20",Eeklo,9900,"East Flanders,Flanders",Belgium,RM,SH CP,Y,bovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
F102779,Natural Meat,Europark 2057,Houthalen-Helchteren,3530,"Limburg,Flanders",Belgium,RM,CP,N,bovine caprine ovine,CP - Cutting Plant,,
F194(2),Nijsen,Katteweidelaan 45,Diepenbeek,3590,"Limburg,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F709,Norbert Impens N.V.,Vijverwegel 72,Merelbeke-Melle,9090,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F820,OMER AMELOOT & ZONEN B.V.,SPOORWEGSTRAAT 61 A,Harelbeke,8530,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
14,Openbaar Slachthuis Diksmuide - Beerst,Wijnendalestraat 121,Diksmuide,8600,"West Flanders,Flanders",Belgium,RM,SH,Y,bovine caprine ovine equine,SH - Slaughterhouse,,
F740,P + M EIFELER FLEISCHVERTRIEB,Talstrasse 12,Sankt Vith/saint-Vith,4780,"Liège,Wallonia",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
126,PEGRI-SCHLACHTHOF,Alte Aachener Strasse 15,Sankt Vith/saint-Vith,4780,"Liège,Wallonia",Belgium,RM,SH,Y,bovine,SH - Slaughterhouse,,
F246,PINKI NV,Venecolaan 25,Aalter,9880,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
102975 / F102975,PLANQUETTE,Ter Vlucht 9,Ardooie,8850,"West Flanders,Flanders",Belgium,RM,SH CP,Y,bovine,SH - Slaughterhouse | CP - Cutting Plant,,
"184/1, 184",PORC MEAT ZELE,Baaikensstraat 2 B,Zele,9240,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
74 + F748,PORC QUALITE ARDENNE,Avenue de Norvège 14,Malmedy,4960,"Liège,Wallonia",Belgium,RM,SH CP,Y,bovine caprine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
F561,Peerlinck Peter,Grootzand (GRE) 5,Dendermonde,9200,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F1126,Pepermans E. en J.,Slachthuisstraat 1,Zottegem,9620,"East Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F1051,Plancke Patrick,Nieuwkapellestraat 44,Diksmuide,8600,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F414,Pochet Père et Fils,Rue de la Rivièrette(SG) 114,Saint-Ghislain,7330,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine equine,CP - Cutting Plant,,
F720,Provinciaal Instituut PIVA,Desguinlei 244,Antwerpen,2018,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F655,Q- FOOD,Moortelstraat 21/B,Lokeren,9160,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F102875,QUALITY FOOD,Kazerneweg(KRU) 23/A000,Kruisem,9770,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F335,RASKIN - ARLON S.P.R.L,Rue de Neufchâteau 160,Arlon,6700,"Luxembourg,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F105302,REIS 35,Kapellestraat 25,Deinze,9800,"East Flanders,Flanders",Belgium,RM,CP,N,caprine ovine,CP - Cutting Plant,,
160/1,RIMA N.V.,Slachthuislaan 1,Mechelen,2800,"Antwerp,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F1161,ROODHUYS,Nijverheidslaan 43-45,Diest,3290,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F417,ROYAL MEAT,Zemstsesteenweg 170,Zemst,1980,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F274,Renneboog Jan,Kapittelstraat (App) 155,Ninove,9400,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
1/11,Robberechts B.V.B.A.,Rue Ropsy Chaudron 24/20,Anderlecht,1070,Brussels-Capital,Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F16,Robert Van Landschoot en Zonen,Prins Boudewijnlaan 24,Adegem,9991,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
165,Roche4Abatt,Rue du Petit Granit 3,Rochefort,5580,"Namur,Wallonia",Belgium,RM,SH CP,Y,bovine caprine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
100926,Ruben Vande Walle,Stationsstraat 14,Kluisbergen,9690,"East Flanders,Flanders",Belgium,RM,SH,Y,bovine caprine ovine porcine,SH - Slaughterhouse,,
185,S.G.L.,Spoorwegstraat 61,Harelbeke,8530,"West Flanders,Flanders",Belgium,RM,SH,Y,bovine caprine ovine equine,SH - Slaughterhouse,,
F29,SABBE Gebroeders,Vedastusstraat 41,Zerkegem,8490,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F1009,SEGA-MEAT NV,Ricksteenweg 23 B,Wingene,8750,"West Flanders,Flanders",Belgium,RM,CP,N,,CP - Cutting Plant,,
F1121,SELECT PRODUCT,RUE DE LIEGE 5,Courcelles,6180,"Hainaut,Wallonia",Belgium,RM,CP,N,,CP - Cutting Plant,,
F301,SELYMES,Rue d'Elvaux 19/A,Herve,4650,"Liège,Wallonia",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
130,SLACHTHUIS GEEL,Winkelom 52,Geel,2440,"Antwerp,Flanders",Belgium,RM,SH,Y,bovine porcine,SH - Slaughterhouse,,
6/1,SLACHTHUIS SWAEGERS,Industrieweg 5,Hoogstraten,2320,"Antwerp,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
6,SLACHTHUIS SWAEGERS,Industrieweg 5,Hoogstraten,2320,"Antwerp,Flanders",Belgium,RM,SH,Y,bovine,SH - Slaughterhouse,,
2,SLACHTHUIS VANLOMMEL,Industrielaan 21,Olen,2250,"Antwerp,Flanders",Belgium,RM,SH CP,Y,bovine,SH - Slaughterhouse | CP - Cutting Plant,,
F860,SPEKINDUSTRIE VAN MAELE NV,Schoorbakkestraat(P) 67,Diksmuide,8600,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F977,SPRL CALDERS,Rue Didi 49,Gilly,6060,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F102655,SPRL PIERRARD,Rue d'Arlon 90/C,Virton,6760,"Luxembourg,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F104198,STARSAVOR,Rue d'Arlon 21 Bis,Florenville,6820,"Luxembourg,Wallonia",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F706,SUPER VIANDE,Legen Heirweg 14,Gavere,9890,"East Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F103325,SYNTRA MIDDEN VLAANDEREN campus Gent,Autoweg-Zuid 3,Afsnee,9051,"East Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F933,Salaisons Duca,Boulevard du Champ d'Aviation(H) 50B,Mouscron,7712,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
91/1,Slachthuis Aartselaar,Adriaan Sanderslei 10,Aartselaar,2630,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
79,Slachthuis Heyst,Mechelsesteenweg 101-1,Heist-op-den-Berg,2220,"Antwerp,Flanders",Belgium,RM,SH,Y,bovine equine,SH - Slaughterhouse,,
59,Slachthuis Velzeke,Slachthuisstraat 1,Zottegem,9620,"East Flanders,Flanders",Belgium,RM,SH,Y,bovine,SH - Slaughterhouse,,
F484,Slachtproducten De Jaeghere Bvba,De Arend 7,Zedelgem,8210,"West Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F256 (2),Slagerij Kaldenberg,Ottergemsesteenweg-Zuid 720,Ghent,9000,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F104253-1,Slagerij Kaldenberg,Straatsburgdok-Zuidkaai 8,Antwerpen,2030,"Antwerp,Flanders",Belgium,RM,CP,N,,CP - Cutting Plant,,
F104253,Sligro Food Group Antwerpen,Straatsburgdok-Zuidkaai 8,Antwerpen,2030,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F256,Sligro Food Group Gent,Ottergemsesteenweg-Zuid 720,Ghent,9000,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F551,Sligro Food Group Luik,Route de Liers 125,Herstal,4040,"Liège,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F104735,Société CORNU,"Rue Major-Mouzon,Ochamps, 70",Libin,6890,"Luxembourg,Wallonia",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
EG79/1,Stema Meat SPRL,Mechelsesteenweg 101-103,Heist-op-den-Berg,2220,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine,CP - Cutting Plant,,
888/8,Sus Campiniae,Nijverheidsstraat 24,Westerlo,2260,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
888,Sus Campiniae,Nijverheidsstraat 24,Westerlo,2260,"Antwerp,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
6/1 (1),Swaegers & co BV,Industrieweg 5,Hoogstraten,2320,"Antwerp,Flanders",Belgium,RM,CP,N,,CP - Cutting Plant,,
F1101,Syntra West VZW,Doorniksesteenweg(KOR) 220,Kortrijk,8500,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F104839,Syryn Bart,Lange Limaertstraat(V) 2,Diksmuide,8600,"West Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
36/1,TAMPERE BVBA,Statiestraat 153,Lichtervelde,8810,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine equine,CP - Cutting Plant,,
36,TAMPERE BVBA,Statiestraat 153,Lichtervelde,8810,"West Flanders,Flanders",Belgium,RM,SH,Y,bovine caprine equine,SH - Slaughterhouse,,
F237,TEMMERMAN PASCAL,Mortelveld 33,Nieuwerkerken,9320,"East Flanders,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F596,TEUGELS,D'Helst 14 B,Lebbeke,9280,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F986,THIERENS VLEESHANDEL BV,Eurolaan 8,Temse,9140,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F45,Theo Bauwens,Heikensstraat 5,Zele,9240,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F101859,UNISAD,Broekkempweg 6,Maaseik,3680,"Limburg,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F605,Urby De Groof en Luc Opdebeeck,Jan Vanderstraetenstraat 85,Sint-Pieters-Leeuw,1600,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F410,V.D.S.-MEAT,'t Walletje 73,Knokke-Heist,8300,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F388(2),VAES BVBA,Overbroekstraat 6,Wellen,3830,"Limburg,Flanders",Belgium,RM,CP,N,bovine equine porcine,CP - Cutting Plant,,
F479,VAL-ITMA Site 3,"Rue Cottrel(TOU), 14",Tournai,7500,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F286,VAN AUDENHOVE,Rue du Compas 53,Anderlecht,1070,Brussels-Capital,Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F763,VAN BOGAERT,Poldergotestraat 28,Zele,9240,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F978,VAN DE WALLE SPRL,Rue de Gosselies(WAY) 30,Wayaux,6210,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F770,VAN DEN BOSSCHE R. & C°,"Vissegem, 8",Brakel,9660,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F564,VAN DYCK GERT,Energielaan 24 b 9,Kapellen,2950,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F102995,VAN HERREWEGHE,Guido Gezellestraat 140,Lot,1651,"Flemish Brabant,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
11/1,VAN HOORNWEDER MARCEL & Zn NV,Vredelaan 7,Torhout,8820,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F174,VAN RUYTEGHEM,Moortelstraat 19,Lokeren,9160,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F47,VANDENBOGAERDE,Lar BLOK P 32,Menen,8930,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F935,VANDENBOSSCHE,Vaartstraat 1,Izegem,8870,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F528,VANDROEMME BVBA,Menensesteenweg 13,Wervik,8940,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F1008,VANNIEUWENHUYSE,Esenstraat 22 A,Kortemark,8610,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F102217,VDS FOOD,Avenue Van Volxem 461/1,Forest - Vorst,1190,Brussels-Capital,Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F1132,VDS FOOD BARCHON,Rue Prés-Champs 4,Barchon,4671,"Liège,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F103298,VDS Food Wavre,Avenue Léonard de Vinci 6,Wavre,1300,"Walloon Brabant,Wallonia",Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
F608 (2),VEE- EN VLEESGROOTHANDEL,Ijshoutestraat 52,Sint-Lievens-Houtem,9520,"East Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
100783,VEEGRO,Loberg 2,Lommel,3920,"Limburg,Flanders",Belgium,RM,SH,Y,bovine equine,SH - Slaughterhouse,,
36/1 (3),VERMEERSCH KOEN,Statiestraat 153,Lichtervelde,8810,"West Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F602,VERMEERSCH KOEN NV,Mandellaan 365,Roeselare,8800,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine,CP - Cutting Plant,,
91/1/1,VERMEIREN vee- en vleesgroothandel,Adriaan Sanderslei 10,Aartselaar,2630,"Antwerp,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F473,VERSMARKT DELVA,Albert I laan 17,Veurne,8630,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F282,VIANDE DE LIEGE,Avenue de Jupille 4,Liège,4020,"Liège,Wallonia",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F73,VINCENT NV,Vennestraat 134,Genk,3600,"Limburg,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F750,VLEBA NV,Kloosterstraat 58,Lille,2275,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F721,VLEESBEDRIJF P. WILS,Bouwelven 15,Grobbendonk,2280,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F442,VLEESGROOTHANDEL DECORTE,Swolstraat(ICH) 3,Ichtegem,8480,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F291,VLEESGROOTHANDEL HAUSPIE,Moeresteenweg 10,Adinkerke,8660,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
71 / 71/1,VLEESGROOTHANDEL VAN DE WALLE,Gistelsteenweg 37,Jabbeke,8490,"West Flanders,Flanders",Belgium,RM,SH CP,Y,porcine,SH - Slaughterhouse | CP - Cutting Plant,,
F1140,VLEESGROOTHANDEL VAN RANSBEECK COMM. V.,Oudebaan 5,Affligem,1790,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F1040,VLEESGROOTHANDEL VAN WEEHAEGHE PHILIPPE,Gentseweg 545,Sint-Eloois-Vijve,8793,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F693,VLEESHALLE CPS NV,Spinnerijstraat 117,Kortrijk,8500,"West Flanders,Flanders",Belgium,RM,CP,N,bovine equine,CP - Cutting Plant,,
F559,VLEESHANDEL CIS & SEPPE VAN DEN BROECK,Bredaseweg 7,Hoogstraten,2322,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F69,VLEESHANDEL DER KINDEREN CO,Nijverheidsstraat 28,Malle,2390,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F1117,VLEESHANDEL JOTTIER,Europark-Noord 34,Sint-Niklaas,9100,"East Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
120/1,VLEESHANDEL VAN REUSEL GH.,Slachthuisstraat 26,Mol,2400,"Antwerp,Flanders",Belgium,RM,CP,N,bovine ovine equine porcine,CP - Cutting Plant,,
36/1 (4),VLEESHUIS D'HOEVE,Statiestraat 153,Lichtervelde,8810,"West Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F866,VLEESWAREN BULCKE,Pastoor Bellonstraat 13,Wijgmaal,3018,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F433,VLEESWAREN L. MICHIELSSEN PROD L M J,Smederijstraat 30,Schoten,2900,"Antwerp,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F74,VLEESWAREN LAEREMANS,Abdijstraat 3,Gistel,8470,"West Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F971,VLEESWAREN SINT-JORIS,Krommewege 35A,Maldegem,9990,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F445,VLEESWARENFABRIEK DE COCK,Industriepark-Noord 15,Sint-Niklaas,9100,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
F895,VLEVIA,Rue de l'Abattoir 44,Mouscron/Moeskroen,7700,"Hainaut,Wallonia",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F371,VLEVIA GROUP,"Rue Pasquier Grenier(TOU), 10",Tournai,7500,"Hainaut,Wallonia",Belgium,RM,CP,N,,CP - Cutting Plant,,
F650,VLEVICO,Bilkensveld 3,Halle,1500,"Flemish Brabant,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F102421,Van Den Berge Quality Services,Chaussée de Jette 610,Jette,1090,Brussels-Capital,Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F287,Van Engelandt N.V.,Rue Ropsy Chaudron 83,Anderlecht,1070,Brussels-Capital,Belgium,RM,CP,N,bovine caprine ovine porcine,CP - Cutting Plant,,
51 (1),Van Hessen Belgium Operations,Bruggestraat 140,Wingene,8755,"West Flanders,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
135 (2),Van Hessen Belgium Operations,Rue de Merckhof 44,Aubel,4880,"Liège,Wallonia",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
125 (1),Van Hessen Belgium operations N.V.,Komenstraat(Wijtsch) 73,Wijtschate,8953,"West Flanders,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
888/1,Van Hessen Belgium operations N.V.,Nijverheidsstraat 24,Westerlo,2260,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
93 (2),Van Hessen Belgium operations N.V.,Ommegang West(WRB) 9,Westrozebeke,8840,"West Flanders,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
184 (2),Van Hessen Belgium operations N.V.,Baaikensstraat 2B,Zele,9240,"East Flanders,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
171/1 (1),Van Hessen Belgium operations N.V.,John Lijsenstraat 55,Hoogstraten,2321,"Antwerp,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
13 (2),Van Hessen Belgium operations N.V.,Prins Boudewijnlaan 22,Adegem,9991,"East Flanders,Flanders",Belgium,RM,SH,Y,porcine,SH - Slaughterhouse,,
F101831,Van Loo Joeri,Heirweg 24,Lokeren,9180,"East Flanders,Flanders",Belgium,RM,CP,N,bovine,CP - Cutting Plant,,
F100210(2),Van der Zee België BVBA,Herkenrodesingel 81,Hasselt,3500,"Limburg,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F823-1,Van der Zee België BVBA,Nijverheidsstraat 54 E,Wommelgem,2160,"Antwerp,Flanders",Belgium,RM,CP,N,bovine porcine,CP - Cutting Plant,,
F104234,Vandenbroucke Pascal,Steenbakkerijstraat 13,Bredene,8450,"West Flanders,Flanders",Belgium,RM,CP,N,bovine caprine ovine equine porcine,CP - Cutting Plant,,
F164,Vanderpoorten,Ambachtenlaan 16,Lochristi,9080,"East Flanders,Flanders",Belgium,RM,CP,N,porcine,CP - Cutting Plant,,
