approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
DFAR/FPE/98/52,SLIC Lanka Fisheries (Pvt.) Ltd.,280/1 Wewagedara Divulapitiya,Divulapitiya,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/82,Seamax Ceylon (Pvt.) Ltd.,"Dikkowita Fishery Harbour, South Terminal Office Complex, Dikkowita, Hendala Wattala",Wattala,11300,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/39,Serendib Foods (Pvt.) Limited.,N° 04 Palliyawatta Hendala,Wattala,11300,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/03,Skyway Sea Foods Specialist's (Pvt.) Ltd.,"125/A Dungalpitiya, Thalahena",Negombo,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/92,Southern Coast Exports (Pvt.) Ltd.,173/D/4/1 Gonawila Road Kimbulapitiya,Kimbulapitiya,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,24/01/2022,
DFAR/FPE/98/103,Southern Coast Exports (Pvt.)Ltd. - Unit 2,173/D/4/1 Gonawila Road Kimbulapitiya,Kimbulapitiya,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,31/05/2024,
DFAR/FPE/98/02,Southern Fish Factory,Galle Road,Kosgoda,10300,"Galle District,Southern Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/23,Srimic Exports (Pvt.) Ltd.,"No. 357/1 Paranambalama, Uswetakeiyawa",Uswetakeiyawa,11104,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/66,St. Anthonys Seafood (Pvt.) Ltd.,No. 428 Basiyawatha Road Thalahena Negombo,Negombo,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/90,Tamasha Aqua Service (Pvt.) Ltd.,T.A.S.Estate Adippala Road Arachchikattuwa,Arachchikattuwa,,"Puttalam District,North Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,24/01/2022,
DFAR/FPE/98/16,Taprobane Seafoods (Pvt.) Ltd.,"Bubulawatte, Haldanduwana",Dankotuwa,11410,"Puttalam District,North Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/32,Tess Agro Limited,"87, New Nuge Road",Kelaniya,09000,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/87,Thushan's Fish (Pvt.) Ltd.,401/J Ganemulla Road Ma - Eliya,Ja-ela,11350,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/37,Tropic Fishery (Pvt.) Limited.,N° 52 Dehimalwatta Road,Negombo,11410,"Gampaha District,Western Province",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
DFAR/FPE/98/01,Tropic Frozen Foods Ltd.,16/1 Tammita Road,Negombo,11410,"Gampaha District,Western Province; DFAR/FPE/98/112	VS FRESH (PVT.) LTD. 	No. 265, Rajawaththa, Pulunwetiya, Kirimetiyana -West,",Sri Lanka,third-country,FFP,PP,,,PP - Processing Plant,,
