approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
60R,"RK "" Krutogorovskoye"" LLC","b. 12-1, Zavodskaya str.",v. Krutogorovskiy,,"Kamchatka Krai,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
20Q,"RPC Nakhodkinskiy Co.,Ltd","2B, Nakhodkinskiy prospect",Nakhodka,,"Yamalo-Nenets Autonomous Okrug,Ural Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
67P,"RPK ""Vostochnoe"" Co., Ltd Combinat No 1",,v. Innokent'evka,,"Khabarovsk Krai,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
02P,RTF 'Diana' LLC,,Kaduy,,"Vologda Oblast,Northwestern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
41S,RUS Antey LLC,"of.502, 23D, Eniseyskaya str.",Vladivostok,690000,"Primorsky Krai,Far Eastern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
65M,"RYBAK PJSC ""Murmansk Trawl Fleet""","off.401,43, Shmidta str.",Murmansk,183000,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
24R,"Regul ""Ostrovnoy-Krab"", LTD","off.3, 8, Sovetskaya str.",Village Malokurilskoye,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
66F,"Retinskoe (""North-West Fishing Company-Murmansk"" Ltd)","43, Tralovaya str.",Murmansk,183031,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
10Q,Retriеver «Ussuri Import» LLC,"off.30, 28A, Komsomolskaya str.",Ussuriysk,,"Primorsky Krai,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
31 M,Roskon LLC,29 Kaliningradskoye shosse,Kaliningrad,236000,"Kaliningrad,Northwestern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,04/02/2022,
33Q,"Rubinovyy JSC ""Gidrostroy""","11A, Zarechnaya str.",Kurilsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
77H,Rumyantsevo (JSC 'North-Kurilsk Base Of Seiner Fleet' (JSC 'SK BSF')),,Severo-Kurilsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
73S,Russian Pollock LLC,"27,Centralnaya St., Territory off AZES""Nadezhdinskaya"", Volno- Nadezhdinskoe village, Nadezhdinskiy municipal district, Primorskiy Kray, 692481, Russian Federation(v.Volno-Nadezhdinskoe territory of Nadezhdinskaya TAD)",Надеждинское сельское поселение,692481,"Primorsky Krai,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
94Q,Rustica (BRINER LLC),"116,50 let Oktyabrya av.",Dal'Negorsk,,"Primorsky Krai,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
46B,"Rybholkam, LLC",,Village Zaporozhie,,"Kamchatka Krai,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
53N,Rybolov-1 (LLC 'Fishing Company 'Buxta Udachi'),"24, p. 2, et 1 pom 1 Ch.K 12, Pravdy str.",Moscow,,"Central Administrative Okrug,Moscow,Central Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
48M,"SENITE (""Dalkrevetka"" Co., Ltd.)","20, Severnaya str.",Nevelsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
21R,SHPITCBERGEN JSCKarat-1,"off. 521, 43, Shmidta str.",Murmansk,183000,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
71N,SIRIUS (Arctic Shipping LLC),"off. 521, lit. A, 9-1, Bumazhnaya str.",Saint-Petersburg,,"Saint Petersburg,Northwestern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
RU-065/ZV02539,SIRIUS Rosfishflot Co.Ltd.,"28/1, Dal'niaya str.",Petropavlovsk-Kamchatsky,683000,"Kamchatka Krai,Far Eastern Federal District; 8703658	20/12/2021",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
79Q,SK EXCLUSIVE Co.Ltd,"lit. K, 84, Kubinskaya str.",Saint-Petersburg,,"Saint Petersburg,Northwestern Federal District",Russia,third-country,FFP,CS,,,CS - Cold Stores,,
72L,"SKIT, Co. Ltd, Fish Processing Workshop",48 Oktyabrskaya St,Ust'evoe,,"Kamchatka Krai,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
25N,"SKIT, LLC (Fish-Processing Factory)",,Iturup Island,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
70Q,"SOLID 1 Sever Co.,LTD","of.24, 34, Serysheva str.",Khabarovsk,,"Khabarovsk Krai,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
10S,SPARTA Antey Sever LLC,"of.31,49,Tralovaya str.",Murmansk,183704,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
87P,SVIRITSA Forever LLC,"off. 4,20, Karl Marx' str.",Yuzhno-Sakhalinsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
33P,"Saami ""Saami"" LTD","apart.1,155",Village Min'kino,,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
82N,Sadko Co.Ltd,Southern area of Fishing port dock 39,Murmansk,183000,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,CS,,,CS - Cold Stores,,
52M,"Sahmen, Ltd","1, Baranova str.",Slantsy,,"Leningrad oblast,Northwestern Federal District",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
02G,Salacgriva ('North-West Fishing Company-Murmansk' Ltd),"43, Tralovaya str.",Murmansk,183000,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
02H,Samson-Plus Ltd,"liter A, Michurina str.",Yeysk,,"Krasnodar Krai,South federal district",Russia,third-country,FFP,PP,,,PP - Processing Plant,,
29F,"Sankt - Peterburg (""Murmansk fishery company"" LTD)","off.326,5/23 Vorovskogo str.",Murmansk,183000,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
48H,Santa (Fishing Collective Farm Belomor),,Murmansk,183031,"Murmansk Oblast,Northwestern Federal District",Russia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
54N,Santana JSC «Albakor Prim»,"off.301, 16, Karla Marksa str.",Yuzhno-Sakhalinsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
RU-065/SD03786,"Sapfir-1 ""Promflot"" Co., Ltd","off.55, 30, Holmskoe highway",Yuzhno-Sakhalinsk,,"Sakhalin Oblast,Far Eastern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
96M,Sapphire II (Kalinin Fishing Collective Farm),,Village Luda,,"Arkhangelsk Oblast,Northwestern Federal District",Russia,third-country,FFP,FV,,,FV - Factory Vessel,,
36M,"Saronic Breeze ""Dalreefer"" Shipping Company Ltd.","off.262B,105A, 100-letiya Vladivos-toka prosp.",Vladivostok,690000,"Primorsky Krai,Far Eastern Federal District",Russia,third-country,FFP,RV,,,RV - Reefer Vessel,,
