approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
DOF/P/5/16/EU/16B,Golden Corporation Sdn Bhd,"Lot 19, Spg 245, Serambangun Industrial Site, Tutong TA2541 Brunei Darussalam",Tutong,,Tutong,Brunei,third-country,FFP,PP,,,PP - Processing Plant,,
DOF/P/5/16/EU/16A,Golden Corporation Sdn Bhd,"Lot 19, Spg 245, Serambangun Industrial Site, Tutong TA2541 Brunei Darussalam",Tutong,,Tutong,Brunei,third-country,FFP,PP,,,PP - Processing Plant,,
