approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
CHE/FFP/02784,M/s. Satish Marine Exim Private Limited,"Dammanavaripalem Village & Post, Karlapalem Mandal, Guntur District-522111, Andhra Pradesh",ANDHRA PRADESH,,Andhra Pradesh,India,third-country,FFP,PP,,,PP - Processing Plant,22/08/2025,
1387,M/s. Sea Doris Marine Exports,"Dag No. – 756, J. L. No. -96, Mouza- Chandipur, P.O. – B. Gobindapur, P. S. -Bhangar, Dist. –South 24 Parganas, West Bengal, Pin – 743502, India",Parganas (S),24,West Bengal,India,third-country,FFP,PP,,,PP - Processing Plant,08/09/2025,
498,M/s. Sea Foods Private Limited,"At - Dakshin Balarampur (Shankarpur), P.S. Ramnagar, Dist - Purba Medinipur",Bodra,,West Bengal,India,third-country,FFP,PP,,,PP - Processing Plant,,
2629,M/s. Seama Freezing and Cold Storage,"Survey No. 45/3, Rajwadi, Near Tiware Phata, Rajapur, Ratnagiri-416707, Maharashtra, India",Wadapeth,416707,"Ratnagiri,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,05/09/2025,
1373,M/s. Shankha Deep Exports Private Limited (Unit-II),"Chondigori, Badu, North 24 Parganas, Kolkata-700128, West Bengal",Parganas (N),24,West Bengal,India,third-country,FFP,PP,,,PP - Processing Plant,20/02/2025,
MUM: CS-07,M/s. Shivganga Marine Products Unit-II,"Plot No.1314, G.I.D.C. Estate",Veraval,362200,Gujarat,India,third-country,FFP,CS,,,CS - Cold Stores,,
1133,M/s. Shree Datt Aquaculture Farms Pvt. Ltd.,,Navsari,395001,"Surat,Gujarat",India,third-country,FFP,PP,,,PP - Processing Plant,,
2613,M/s. Shyam Marine Foods,"Survey No. 1787/1, Plot No. 2, Near GIDC Estate, Udyognagar, Prabhas Patan, Veraval-362269, Gujarat",Veraval,362265,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,01/04/2025,
1185,M/s. Siddiqee Exports,"Plot No-104/A, GIDC Estate",Veraval,362200,Gujarat,India,third-country,FFP,PP,,,PP - Processing Plant,,
1927,M/s. Sigma Seafoods,"Plot No 12, Phase III, Industrial Develpoment Area, ADB Road, Peddapuram, East Godavari District, Andhra Pradesh - 533 437",Peddapuram,533437,"East Godavari District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,28/04/2023,
CH:CS-22,M/s. Snowman Logistics Ltd.,"Sy No. 199/9,200/2, Near ETA Villa, Mevallurkuppam village, Thandalam, sriperampudur TK, Pin-602105",Kanchipuram,631501,"Kanchipuram district,Tamil Nadu",India,third-country,FFP,CS,,,CS - Cold Stores,,
CH: CS-17,M/s. Snowman Logistics Ltd.,,Gajuwada,,"Vishakhapatnam District,Andhra Pradesh",India,third-country,FFP,CS,,,CS - Cold Stores,,
259,M/s. Sonia Marine Exports Private Limited.,"M-40, M.I.D.C Taloja, District- Raigad, 410208",MIDC Taloja,400104,"Raigad,Maharashtra",India,third-country,FFP,PP,,,PP - Processing Plant,,
1861,M/s. Southern Tropical Foods Pvt. Ltd.,,Bitragunta,524200,"Sri Potti Sriramulu Nellore District,Andhra Pradesh",India,third-country,FFP,PP,,,PP - Processing Plant,,
CH: CS-37,M/s. Sravan Shipping Services Pvt. Ltd.,"Sy. No.3/1, 3/2, 3/7, 3/9, 3/10, 3/11, 3/12. 3/13, 3/14, 3/15 & 7, Kapusettivanipalem, Rebaka (V), Anakapalli (M), Visakhapatnam – 531001, Andhra Pradesh",Anakapalle,531001,"Vishakhapatnam District,Andhra Pradesh",India,third-country,FFP,CS,,,CS - Cold Stores,08/09/2025,
