approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
183.10.B,PT. Red Ribbon Indonesia Corporation,JL. MUARA BARU UJUNG PERUM PRASARANA PERIKANAN SAMUDRA BLOK K NO. 5,Jakarta,12530,"Jakarta Pusat,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
151.13.B/C,PT. Rex Canning,"Jl. Raya Beji - Bangil KM. 4 No. 42, Kab.Pasuruan, East Java",Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
465.21.B,PT. SABINDO RAYA GEMILANG,JL GAJAH MADA KOMPLEK TPI,Tarakan,77281,North Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
500.25.B/C,PT. SAMUDRA MANDIRI SENTOSA,"JL.WOLTER MONGISIDI KM.5 WANGURER, BITUNG 95541, NORTH SULAWESI",Bitung,,North Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
505.013.B,PT. SK Foods Indonesia,"Jl. Berbek Industri I/3, Desa Berbek, Kecamatan Waru, Kabupaten Sidoarjo, East Java - Indonesia",Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
619.02.B,PT. SURI TANI PEMUKA,"DUSUN SIBAGANDING, NAGORI JANGGIR LETO, KECAMATAN PANEI, KABUPATEN SIMALUNGUN, NORTH SUMATERA",Simalungun,,North Sumatra,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
427.25.A/B,PT. Sari Tuna Makmur,Kompleks Pelabuhan,Bitung,,North Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
606.14.A/B,PT. Satu Enam Delapan Benoa,"Kompleks Pelabuhan Benoa Jl. Ikan Tuna III No. 1B, Benoa 80223",Denpasar,80232,"Denpasar,Bali",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
294.13.B,PT. Satu Tiga Enam Delapan,JL. YOS SUDARSO NO. 72,Banyuwangi,82218,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
577.02.B,PT. Seafood Sumatera Perkasa,"Jl. Titi Pahlawan No.38, Kel. Rengas Pulau, Kec. Medan Marelan",Medan,,North Sumatra,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
095.13.B,PT. Sekar Bumi I,"Jl. Raya Tebel, Desa Tebel, Gedangan, Sidoarjo",Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
096.13.B,PT. Sekar Bumi II,JL. JENGGOLO 2/17 SIDOARJO 61219,Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
097.13.D,PT. Sekar Laut,"Jl. Jenggolo II/17, Sidoarjo East Java - Indonesia",Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
615.08.B/C,PT. Siger Jaya Abadi,"Jl. RAYA TANJUNG BINTANG NO.99,DESA SERDANG, KEC. TANJUNG BINTANG LAMPUNG SELATAN 35361",Lampung Selatan,,Lampung,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
152.25.B/C,PT. Sinar Pure Food International,Jl Raya Madidir,Bitung,,North Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
578.10.A/B,PT. Sinar Sejahtera Sentosa,JL. MUARA BARU UJUNG BLOK E N° 2,Jakarta Utara,,"Jakarta Utara,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
112.22.B,PT. South Suco,"JL. Kima VI Block G4 Kawasan, Industri KM 15 Makassar",Makassar,,South Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
563.10.A/B,PT. Star Marindo,"Kawasan Pelabuhan Samudera Nizam Zachman, Jl. Tuna I Blok J. No. I, Muara Baru, Penjaringan, Jakarta Utara",Jakarta,12530,"Jakarta Pusat,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
459.13.B,PT. Sukses Lautan Indonesia,JL. TANJUNG TEMBAGA BARAT PELABUHAN,Probolinggo,60174,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
288.21.B,PT. Sumber Kalimantan Abadi,"Jl. Mulawarman 99 Manggar, Balikpapan 76116",Balikpapan,76112,East Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
106.21.B,PT. Sumber Kalimantan Abadi,"Jl. Tanjung Pasir, Mamburungan",Tarakan,77281,North Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
262.09.B,PT. Sumber Laut Bengindo,"Jl. Raya Sunan Gunung Jati No. 15-16, Kel. Grogol, Kec. Gunung Jati, Kabupaten Cirebon, West Java - Indonesia",Cirebon,45154,West Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
601.11.C,PT. Sumber Mina Bahari,"JL.RAYA REMBANG-TUBAN KM.31 RT.002 RW.001 DS.SUMBERSARI,KEC.KRAGAN KAB.REMBANG,CENTRAL JAVA - INDONESIA",Rembang,,Central Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
298.13.B,PT. Sumber Pangan Nusantara,JL. RAYA BUDURAN NO. 555,Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
517.13.B,PT. Sumber Pangan Nusantara,"Jl. Brigjen Katamso No. 24-26, Kediri",Kediri,64122,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,07/11/2023,
518.13.B,PT. Sunrise Niaga Fishery,Dusun Dermo,Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
612.09.B,PT. Suri Tani Pemuka Plant I,"Jl. Mundu Pesisir 33 KM.4,3 Cirebon West Java Indonesia",Cirebon,45173,West Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,27/11/2024,
490.13.B,PT. Surya Adikumala Abadi,"Jl. Raya Situbondo - Banyuwangi Km. 17 Bangsring, Wongsorejo, Banyuwangi",Banyuwangi,82218,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
110.13.B,PT. Surya Alam Tunggal,Jl. Raya Tropodo No. 126 Sidoarjo,Sidoarjo,61262,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
466.21.B,PT. Syam Surya Mandiri,"Jl. Propinsi No.1 Kampung Kajang, Kec. Anggana, Kab. Kutai Kartanegara",Samarinda,,East Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
594.21.B,PT. TRI MITRA MAKMUR,"Jl. Palem No. 52 RT. 2 RW. 3, Kel. Lingkas Ujung. Kec.",Tarakan,77281,North Kalimantan,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
120.13.D,PT. Titani Alam Semesta,"Jl. Raya Tenaru Km. 8, Desa Tenaru, Kec. Driyorejo, Kab. Gresik, East Java - Indonesia",Gresik,60174,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
343.02.B/C,PT. Toba Surimi Industri,"Jl. Pulau Pinang 2, Kawasan Industri Medan ll, Saentis-Deli Serdang, Sumatera Utara",Medan,,North Sumatra,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
618.13.B,PT. Tri Mitra Makmur,"Jl. Raya Banyuwangi Dusun Laok Bindung, RT. 02 RW. 03, Ds. Landangan, Kec. Kapongan, Kab. Situbondo, East Java - Indonesia",Situbondo,68312,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,10/07/2026,
370.10.B,PT. Tridaya Eramina Bahari,JAKARTA FISHING PORT JL. MUARA BARU UJUNG BLOK K NO.3 JAKARTA,Jakarta,12530,"Jakarta Pusat,Jakarta Special Capital Region",Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
579.13.B,PT. Tridaya Jaya Manunggal,"Jl. Rembang Industri Raya No 36, PIER",Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
366.13.B,PT. Varia Niaga Nusantara,"DUSUN DERMO, DESA GUNUNG GANGSIR NO 88 GUNUNG GANGSIR BEJI",Pasuruan,,East Java,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
248.22.B,PT. Wahyu Pradana Binamulia,Jl. Kima Raya ID - 2C Makassar,Makassar,,South Sulawesi,Indonesia,third-country,FFP,PP,,,PP - Processing Plant,,
