approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
TR 22-0183,Delmariscos Su Ürünleri Ithalat Ihracat Limited Sirketi,-,Enez,,"Edirne,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 07-0456,ERC Kerevit Su Ürünleri San. ve Dış Tic. Ltd. Şti.,Altıayak Mah. 8436 Sokak No:2B 9C Kepez/ANTALYA,Antalya,07160,"Antalya,Mediterranean Region; 34 Only for live non-farmed crayfish; 44 For live non-farmed crayfish and for cooked and/or frozen non-farmed crayfish",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,17/12/2024,
TR 34-1548,Enlem Soğuk Hava Depolama Lojistik ve Gıda San. A. Ş.,,Silivri,,"Istanbul,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR-20-K- 023284,Ersağ Endüstriyel ve Kimyasal Temizlik Ürünleri Paz. Turz. Gıda İnş. San. Tic. Ltd. Şirketi,Bozburun Mah. 7133. Sok. No:21 Merkezefendi,Denizli,20000,"Denizli,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,27/02/2023,
TR 35-0041,Ertug Balik Üretim Tesisi Gida Ve Tarim Isletmeleri San. Ve Tic. A.S.,,Bornova,35040,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 59-0297,Fener Balikcilik Su Ürünleri San. Ve Tic. Ltd. Sti.,,Tekirdağ,59030,"Tekirdağ,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 10-1076,Fide Konserve Gıda San. A. Ş. (Susurluk Şubesi),,Susurluk,10050,"Balıkesir,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 12-0082,Fishark Su Ürünleri Üretim San. ve Tic. A.Ş.-Bingöl Şubesi İşleme Tesisi,Organize Sanayi Bölgesi 252 Ada 1 Nolu Parsel Ardıçtepe Köyü,Bingöl,12000,"Bingöl,Eastern Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,17/08/2026,
TR 35-0055,Fishark Su Ürünleri Üretim Sanayi Ve Ticaret A. S.,,Torbalı,35240,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 16-1155,Fishlime Su Ürünleri Gıda Sanayi İthalat ve İhracat A.Ş.,Atariye Mah. Sırma Cad. No: 70 Mustafakemalpaşa 16500 / Bursa / Türkiye,Mustafakemalpaşa,16500,"Bursa,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,17/06/2025,
TR 17-0702,Frosta Su Ürünleri Üretim İthalat İhracat Sanayi Ticaret Limited Şirketi,Hamamaltı Mevkii 1010 Sokak No:3 Adilhan Gelibolu/ÇANAKKALE,Çanakkale,17000,"Çanakkale,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,20/12/2023,
TR 17-0027,Gelibolu Deniz Ürünleri ve Gida San. Ithalat Ihracat Tic. Ltd. Sti.,,Gelibolu,17000,"Çanakkale,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 17-0637,Global Clams Su Urun. San. Ve Tic. Ltd. Sti,,Lapseki,,"Çanakkale,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0040,Gümüsdoga Su Ürl. Üre. Ihr. Ve Ith. A.S.,,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 23-0095,Gümüsdoga Su Ürünleri Üretim Ihracat Ve Ithalat A. S.- Keban Subesi,,Keban,23200,"Elazığ,Eastern Anatolia Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0037,Gümüsdoga Su Ürünleri Üretim Ihracat Ve Ithalat A.S.-Selimiye Subesi,,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 57-0067,Gümüşdoğa Su Ürünleri Üretim İhracat ve İthalat Anonim Şirketi-Sinop Şubesi,Demirci Köyü O.S.B. Mevkii 2. Sok. No:8 Demirciköy Merkez/SİNOP,Sinop,57000,"Sinop,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,15/12/2022,
TR 48-0285,Gündogdu Su Ürünleri Üretim Ve Paz. San. Ve Tic. Ltd. Sti.,"Kemikler Mahallesi, Güllük-Güvercinlik Arasi No: 15/2",Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0313,HAT Su Ürn. San. Ve Tic. Ltd. Ştı,,Seydikemer,48850,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0804,Ilknak Su Urunleri Sanayi Ve Ticaret A.S.,-,Menemen,35660,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 17-0036,Istanbul Su Ürl. Ve Gida San. Nak. Ltd. Sti.,,Gelibolu,17000,"Çanakkale,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0228,KILIC Deniz Ürünleri Üretim Ihr. Ith. Ve Tic. A. S. Mentes Subesi,,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR-34-K-197360,Kampotu İlaç Gıda Sanayi Ve Ticaret Anonim Şirketi-Tuzla,Aydınlı Mah. İstanbul Anadolu Yakası Organize Sanayi Bölgesi Gazi Bulvarı No:50 Tuzla-İSTANBUL,Istanbul,34450,"Istanbul,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,16/05/2022,
TR 57-0077,Karre Su Ürünleri Enerji San. Tic. Ltd. Şti.,OSB 2. Sokak No: 6 Demirciköy Merkez,Sinop,57000,"Sinop,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,23/07/2026,
TR 34-0234,Kemal Balikcilik Ihr. Ltd. Sti.,,Kartal,34126,"Istanbul,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0654,Kemal Balikcilik Ihracat Limited Sirketi-Urla Subesi,Icmeler Mahallesi Cesme Urla-Izmir Asfalti Caddesi Ada:492 Parsel/No:329,Urla,35240,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 48-0044,Kilic Deniz Ürünleri Üretimi Ihr. Ith. Ve Tic. A.S.,Milas Bodrum Karayolu 18. Km. Kemikler Köyü Milas,Milas,,"Muğla,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 46-0025,Kiliç Deniz Ürünleri Üretim Ihracat Ithalat Ticaret Anonim Şirketi,Ferhuş Mah. 26. Sok No:15 Dulkadiroğlu,Dulkadiroğlu,36002,"Kahramanmaraş,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0568,Kiris Gida Maddeleri Su Ürünleri Sanayi Ve Ticaret Anonim Sirketi,,Torbalı,35240,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 10-0133,Kocaman Balikcilik Ihr. Ve Ith. Tic. A.S.,,Bandırma,10200,"Balıkesir,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 61-0027,Koptur Balikcilik Gida San. Nakliyat Ve Ticaret Ltd. Sti.,,Çarşıbaşı,61030,"Trabzon,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-1098,Kospi Gıda Tarım Hayvancılık İnşaat Tur. Ür. İth. İhr. Paz. San.ve Tic. Ltd. Şti.,Zafer mah.2321 sok. No:26 Buca,Izmir,35100,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,20/12/2023,
TR 32-0202,Kuzey Balik-Ahmet Bedirhanoglu,Kozluca Koyu,Keçiborlu,15200,"Isparta,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 53-0085,Kuzuoğlu Su Ürünleri Sanayi ve Ticaret Anonim Şirketi,Tatlısu Mah. 40. Cadde No:53 Fındıklı,Rize,53200,"Rize,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,12/02/2025,
TR 33-0253,Kılıç Deniz Ürünleri Üretimi İhracat İthalat ve Ticaret A. Ş.,,Silifke,33960,"Mersin,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 55-0069,Kıyak Kardeşler Su Ürün. Ürt. ve Akaryakıt İth. İhr. ve Tic. Ltd. Şti.,Toybelen Mah. Ankara Yolu 11.Km Toybelen Mevki Yeşilkent İlkadım,Samsun,55020,"Samsun,Black Sea Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,18/02/2025,
TR 11-0023,Liman Entegre Balikçilik San. Ve Tic. Ltd. Sti.,,Bozöyük,,"Bilecik,Marmara Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-0873,MNSP Gıda San. ve Tic. Ltd. Şti.,Balatçık Mahallesi 8901 Sokak No:42/21 Çiğli,Izmir,,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,08/02/2022,
TR 32-0255,MS Group Su Ürünleri Dış Tıc Ltd. Şti.,,Eğirdir,32200,"Isparta,Mediterranean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,,
TR 35-1095,Marex Food Org. İç ve Dış Tic. Ltd. Şti.,İTOB OSB Mah. 10001 Sokak NO:16 Menderes/İZMİR,Izmir,,"Izmir,Aegean Region",Türkiye,third-country,FFP,PP,,,PP - Processing Plant,19/09/2023,
