approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
H158,S. Iceland ehf,Skálareykjavegur 12,Garður,250,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A586,Saltver ehf,Harnarbakki 13,Njarðvík,260,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A510,Samherji fiskeldi ehf,Hafnargata 3,Sandgerði,245,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A946,Samherji fiskeldi ehf,Núpsmýri,Kópasker,670,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A764,Samherji Ísland ehf,Sjávarbraut 2,Dalvík,620,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A763,Samherji Ísland ehf,Ránarbraut 5,Dalvík,620,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A606,Selhöfði ehf,Jónsvör 7,Vogar,190,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H242,Sjávarbúrið ehf.,Hvaleyrarbraut 2,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A620,Sjávariðjan Rifi hf,Hafnargata 8,Hellissandur,360,Western Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H046,Skinney-Þinganes hf,Unubakki 42-44,Þorlákshöfn,815,Southern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A622,Skinney-Þinganes hf,Krosseyjarvegur,Höfn,780,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A625,Skútuklöpp ehf,Bólsvör 4,Stöðvarfjörður,755,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A052,Sláturfélag Suðurlands svf,Ormsvellir 8,Hvolsvöllur,860,Southern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A068,Slæging ehf,Básvegur 1,Reykjanesbær,230,Southern Peninsula,Iceland,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
H237,Snæfell EA 310,Glerárgata 30,Akureyri,600,Northeastern Region,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
A629,Soffanías Cecilsson hf,Borgarbraut 1,Grundarfjörður,350,Western Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H246,Spes ehf.,Strandgata 16,Sandgerði,245,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A826,Sporður hf,Strandgata 97,Eskifjörður,735,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A631,Stakkavík ehf,Bakkalág 15b,Grindavík,240,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H250,Stakkavík ehf.,Bakkalág 21b,Grindavík,240,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H194,Stjánason ehf,Hafnargata 2a,Þingeyri,470,Westfjords,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A754,Stjörnufiskur ehf,Staðarsund 10,Grindavík,240,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A638,Stokkhylur ehf,Eyrartröð 13a,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H312,Superior Seafood ehf.,Brekkustígur 22,Reykjanesbær,260,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H204,Svalvogar ehf,Aðalstræti 51,Þingeyri,470,Westfjords,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A641,Svalþúfa ehf,Óseyrarbraut 9-11,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H217,Svartárkotsbúið ehf,Svartárkot,Húsavík,640,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A977,Sverrir Björnsson ehf,"Vesturtangi 2, 7-11",Siglufjörður,580,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A784,Sæfrost ehf,Ægisbraut 4,Búðardalur,370,Western Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A833,Sætoppur ehf,Lónsbraut 6,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H018,Síldarvinnslan hf,Hafnargata 47,Seydisfjordur,710,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A615,Síldarvinnslan hf,Harnarbraut 6,Neskaupstaður,,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H364,Síldarvinnslan hf,Naustahvammur 67-69,Neskaupstaður,,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H033,Sólberg ÓF-1,Gránugata 1-3,Siglufjörður,580,Northeastern Region,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
H248,Sólborg RE 27,Norðurgarður 1,Reykjavik,101,Capital Region,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
H208,Sólborg RE 27,Fiskislóð 14,Reykjavik,101,Capital Region,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
A630,Sólrún ehf,Sjávargata 2,Árskógssandur,621,Northeastern Region,Iceland,EU-EFTA,FFP,FFPP PP AH,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant | AH - Auction Hall,,
A656,Tor ehf,Eyrartröð 13,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
