approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
1411,"Thongmankong Co., Ltd.",105 Moo8 Saingam,Bang Len,,Nakhon Pathom Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
7069,Tohdee Frozen Foods Corporation Ltd.,"8/15 Adulthamprapas Road, Parknam",Mueang Rayong,,Rayong Province,Thailand,third-country,FFP,CS,,,CS - Cold Stores,08/08/2023,
3028,"Tong Charoen Fish-Sauce Co., Ltd.","54 Chaiyaporn Road, Tambon Maeklong",Mueang Samut Songkhram,,Samut Songkhram Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,21/07/2023,
1385,"Top Product Food Co., Ltd.","11 Moo 7, T.Natoei",Thai Mueang,,Phangnga Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,,
1059,"Trang Seafood Products Public Co., Ltd","29 Moo 6, Kantang Road, Tambol Khuan Pring",Mueang Trang,,Trang Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
2012,Tropical Canning (Thailand) Public Company Ltd.,"1/1 Moo2, Tambol Thungyai",Hat Yai,,Songkhla Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,26/04/2023,
1317,"Tuna Paradise Co.,Ltd.","49/7 Moo7, T.Kokloy",Takua Thung,,Phangnga Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,,
1436,Tuna Topia Company Limited,"47/19 Moo 2, Na Di",Amphur Muang,,Samut Sakhon,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/12/2025,
2027,"Unicord Public Co., Ltd.","39/3 Moo 8, Setthakij 1 Road, Tha Sai",Amphur Muang,,Samut Sakhon,Thailand,third-country,FFP,PP,,,PP - Processing Plant,,
2076,"Unicord Public Co., Ltd. (Plant 2)","56/5 Moo 3, Baansrimueang Road, Tha Sai",Amphoe Muang,,Samut Sakhon,Thailand,third-country,FFP,PP,,,PP - Processing Plant,25/04/2023,
3063,"V. Thai Food Product Co., Ltd.","221 M.1 Suksawat Rd., Pak Khlong Bang Pla Kot",Phra Samut Chedi,,Samut Prakan Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
5010,V.Supaporn Fishery,"59/2 Sai Pak Nam Ta Phi Road Moo 5, Tambon Bang Kung",Mueang Surat Thani,,Surat Thani Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,10/08/2023,
3221,"VIET HUONG CO.,LTD","89 Moo 4, Makamku",Nikhom Phatthana,,Rayong Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,07/03/2023,
1278,"Viya Crab Products Co., Ltd.",75/2 Moo2 Tambol Phumriang,Chaiya,,Surat Thani Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
5032,"Viya Inter Crab 2003 Co., Ltd.","75/2 Moo 2, Tambon Phum Riang",Chaiya,,Surat Thani Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,10/08/2023,
3212,WANGNAMYEN DAIRY CO-OPERATIVE LIMITED,"669 Moo 1,Chantaburi - Sakaeo Road, Wangmai",Wang Sombun,,Sa Kaeo Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
5455,Wut Boondech,"96/5 Moo 6 ,Tambol Bang Pao",Amphur Kantang,,Trang Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,08/08/2023,
1128,"Xian-Ning Seafood Co., Ltd","254 Moo 7, Tambon Banlaem",Ban Laem,,Phetchaburi Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
3093,"Yan Wal Yun Co., Ltd.","12/8 Moo 6, Rama 2 Rd., Thachin",Amphur Muang,,Samut Sakhon,Thailand,third-country,FFP,PP,,,PP - Processing Plant,,
1065,"Yeenin Frozen Foods Co., Ltd.","151/3 Moo3, Tumbol Klaeng",Mueang Rayong,,Rayong Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,25/04/2023,
3228,"ZEN AND KOSUM INTERFOODS CO., LTD","112 Moo 8 Kosum-Sarakham Rd., Kaengkae Sub-district",Kosum Phisai,,Maha Sarakham Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/11/2022,
2013,i-Tail Corporation Public Company Limited,"333 Moo 2, Karnjanavanich Road, Pavong Sub-district",Mueang Songkhla,,Songkhla Province,Thailand,third-country,FFP,PP,,,PP - Processing Plant,04/01/2024,
49,"B. Foods Product International Co., Ltd.",39 MOO5 SARABURI-LOMSAK ROAD CHONGSARIKA,Phatthana Nikhom,,Lopburi Province; A Poultry,Thailand,third-country,PM,CP SH CS,Y,,CP - Cutting Plant | SH - Slaughterhouse | CS - Cold Stores,,
14,"Bangkok Ranch Public Co., Ltd","18/1 MOO 12 LANGWAT BANGPLEEYAINAI ROAD, BANGPHLIYAI",Bang Phli,,Samut Prakan Province; A Poultry,Thailand,third-country,PM,CP CS SH,Y,,CP - Cutting Plant | CS - Cold Stores | SH - Slaughterhouse,,
234,"Betagro Agro Industry Co., Ltd.",,Amphoe Muang Phatthalung,,Phatthalung Province; A Poultry,Thailand,third-country,PM,CS SH CP,Y,,CS - Cold Stores | SH - Slaughterhouse | CP - Cutting Plant,,
10,"Better Foods Co., Ltd.",4/2 MOO7 SOI SUKHAPIBAL2 BUDHAMONTHON5 ROAD OMNOI,Krathumban,,Samut Sakhon; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
18,"CPF (Thailand) Public Co., Ltd.","111 SOI BANGNA-TRAD 20, BANGNATAI",Bang Na,,Bangkok; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,,
139,"CPF (Thailand) Public Co., Ltd.","333,333/1-2 Moo 9, Sikhiu-Det Udom Road, Thayiem",Chokchai,,Nakhon Ratchasima Province; A Poultry,Thailand,third-country,PM,CP CS SH,Y,,CP - Cutting Plant | CS - Cold Stores | SH - Slaughterhouse,,
23,"CPF (Thailand) Public Co., Ltd.","150 Moo 7, Tandiew",Kaeng Khoi,18110,Saraburi Province; A Poultry,Thailand,third-country,PM,CS SH CP,Y,,CS - Cold Stores | SH - Slaughterhouse | CP - Cutting Plant,,
03,"CPF (Thailand) Public Co., Ltd.","48 Moo 9, Suwinthawong Road, Sansab",Min Buri,,Bangkok; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
32,Cargill Meats (Thailand) Limited,23/1 Moo 2 Khow Wong,Phra Phutthabat,13000,Saraburi Province; A Poultry,Thailand,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,,
165,Cargill Meats (Thailand) Limited,"44 Moo 5,Chokchai-Khonburi Road, Kratok",Chokchai,,Nakhon Ratchasima Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
07,"Central Poultry Processing Co.,Ltd","54 Moo 5, Paholyothin Rd., Klong Nueng, 12120",Khlong Luang,,Pathum Thani Province; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
60,"Chaveevan International Foods Co.,Ltd",83/5 MOO 10 NONGKHAM,Sri Racha,20230,Chonburi Province; A Poultry,Thailand,third-country,PM,CS CP,N,,CS - Cold Stores | CP - Cutting Plant,,
85,Donchedi Food Processing Co. Ltd.,"999/89 Moo 5, Prabtrijak rd",Don Chedi,,Suphan Buri Province; A Poultry,Thailand,third-country,PM,CP CS,N,,CP - Cutting Plant | CS - Cold Stores,15/11/2022,
160,F & F Food Co. Ltd.,"61 Moo.3, Thungkohk-Dontaphet Rd., Bosuphan, 72190",Song Phi Nong,,Suphan Buri Province; A Poultry,Thailand,third-country,PM,SH CS CP,Y,,SH - Slaughterhouse | CS - Cold Stores | CP - Cutting Plant,,
201,GFPT Nichirei (Thailand) Company Limited,"198 Moo 4, Hang Sung",Nong Yai,20190,Chonburi Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
11,GFPT Public Company Limited,"209 MOO 1, TEPARAK ROAD, K.M. 20.5",Bangsaothong,,Samut Prakan Province; A Poultry,Thailand,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,,
