approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
10.12513/CR,"ORTEGA 1939, SL",AV SERNA DE PALACIO nº 1,Alcázar de San Juan,13600,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.024983/CR,"ORTEGA ESPECIALISTAS EN CARNE, S.L.",AVDA. DE QUERO Nº 60,Alcázar de San Juan,13600,"Ciudad Real,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.028039/C,ORTEGALICA SL,"R/ CONCEPCION ARENAL, 21, 1ºC - CARIÑO - 15360",Cariño,15360,"A Coruña,Galicia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.18747/CU,OSLAVI CB,"CTRA. NACIONAL 400, KM. 99",Tarancón,16400,"Cuenca,Castile-La Mancha",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.021944/MA,PARAISO DE LA CARNE SELECCION S.L.,CALLE DOCTOR GOMEZ DEL RIO Nº 4,Málaga,29006,"Malaga,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.029428/SA,"PARRO GLOBAL FOOD, S.L.","CTRA. SALAMANCA-LA FREGENEDA CL 517, KM 87,8. POLIG.5 PARC 4, EL TORBISCAL",Lumbrales,37240,"Salamanca,Castile and León",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.025568/SE,PAVISO ALIMENTACION SL,CTRA EL VISO DEL ALCOR TOCINA KM2.2 SEVILLA,El Viso del Alcor,30566,"Seville,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.01506/T,PAVO Y DERIVADOS S.A.,"CT C-12, KM 16",Roquetes,43520,"Tarragona,Catalonia",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.01057/T,PAVO Y DERIVADOS SA,"CT TV-3443, Km 3,8",Amposta,43870,"Tarragona,Catalonia",Spain,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
10.01115/GR,PAYAN HERMANOS S.A.,CARRETERA DE LA TORRECILLA S/N,Maracena,18200,"Granada,Andalusia",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
ES491080000059 / 10.028271/ZA,"PICHONES DE CASTILLA Y LEON, SDAD. COOP.","C/ CAMINO LAGUNA S/N, POLIGONO 2, PARCELA 118",Manganeses de la Lampreana,49130,"Zamora,Castile and León",Spain,EU-EFTA,PM,SH,Y,,SH - Slaughterhouse,,
ES241140000220 / 10.22026/LE,"POLLO RURAL GERAS, S. L.",CALLE NOGALES Nº3,Geras,24608,"León,Castile and León",Spain,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
10.12232/CA,POLLOS BARRERA S.L.U.,"C/ PINTOR VELAZQUEZ, S/N",Puerto Serrano,11659,"Cádiz,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
ES061170001459,POLLOS CANO S.L.,CARRETERA BURGUILLOS KM 0.5,Salvatierra de los Barros,06175,"Badajoz,Extremadura; A Poultry",Spain,EU-EFTA,PM,SH,Y,,SH - Slaughterhouse,,
10.20681/MA,POZO MUÑOZ FRANCISCO JUAN,CALLE SAN ANTONIO Nº 6,Nerja,29780,"Malaga,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
10.23892/CA,PRECOAVI S.L.,"C/ POSEIDON, PARC. 7.4 P. I. LA MENACHA",Algeciras,11205,"Cádiz,Andalusia",Spain,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
