approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
49,Calvo Conservas El Salvador S.A. De C.V,"Ctra. Playitas, Km 5.5 -Complejo Pesquero CORSAIN, Punta Gorda. La Unión.",La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,PP,,,PP - Processing Plant,,
DGG/DIR/333/2025,MONTECELO,".Calle a playitas, complejo pesquero CORSAIN, punta gorda",La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,22/07/2026,
DGG/DIR/365/2025,MONTEFRISA NUEVE,"Calle Playitas , Complejo Pesquero Industrial",La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,19/06/2026,
E-7,Montecelo,,La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
E-6,Montefrisa Nueve,,La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
E-1,Montelape,,La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1,"Montelucia (Calvo Pesca El Salvador, S.A. De CV)",,La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2,"Monterocio (Calvo Pesca El Salvador, S.A. De CV)",,La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
E-8,SISARGAS,"Complejo Pesquero CORSAIN, Punta Gorda",La Unión,,Departamento de La Unión,El Salvador,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
