approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
CT8-0153,Win Far Yang No.1,"92, Foxi Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0229,Win Far Ying No.8,"115, Mingdao Road",Qianzhen District,,Kaohsiung; 9751236	21/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0135,Win Far Yu No.2,"115, Mingdao Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0131,Win Forever No.707,"8F.-3, 107, Wumiao Road",Lingya District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0132,Win Rich No.707,"8F.-3, 107, Wumiao Road",Lingya District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0201,Xing Hua Sheng No. 669,8F.-3，No.107，Wumiao Rd.，Lingya Dist.，Kaohsiung City 802322，Taiwan (R.O.C.),Lingya District,,Kaohsiung; 8682074	26/02/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0202,Xing Hua Sheng No.616,No. 217，Jiachang Rd.，Nanzi Dist.，Kaohsiung City 81167，Taiwan (R.O.C.),Nanzi District,,Kaohsiung; 8682062	22/05/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0182,Xing Hua Sheng No.686,,Nanzi District,,Kaohsiung; 8682086	22/05/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0143,YUH SHENG NO.1,"7F, No.87, Houping Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9862956	10/03/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1534,YUN MAO NO.128,"2F, No. 3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 9997074	12/05/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7WH0001,Yen Jing International ProprietaryLimited,"15, Tongli Road, XiaogangDistrict, Kaohsiung City",Kaohsiung,812,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,13/01/2023,
CT8-0157,Yi Da Fa,"20F., 266, Ersheng 1st Road",Qianzhen District,,Kaohsiung; 9902940,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7FH0041,Yousing Enterprise Company Limited,"18, Zhongli Street",Xiaogang District,,Kaohsiung,Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
7WH0003,Yousing Enterprise Company Limited,"18, Zhongli Street, XiaogangDistrict, Kaohsiung City",Kaohsiung,812,Kaohsiung,Taiwan,third-country,FFP,CS,,,CS - Cold Stores,13/01/2023,
CT6-1036,Yuh Mao No.106,"4F, No. 3, Yugang E. 2nd Rd, Qianzhen District, Kaohsiung City",Qianzhen District,,Kaohsiung; 8417792	11/07/2022,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1507,Yun Mao No.1,"4F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1524,Yun Mao No.101,"4F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1519,Yun Mao No.102,"4F., 3, Yugang East 2nd Road",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT6-1449,Yun Mao No.168,"No.7, Line 41, Zili 1st Rd, Qianjin District,Kaohsiung City",Qianjin District,,Kaohsiung; 9776315	23/08/2023,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
7F30082,Yuw Chuan Industry Company Limited,"50 Lungehou Rd, Wufang Village",Hsinyuan Hsiang,,"Pingtung County,Taiwan Province",Taiwan,third-country,FFP,PP,,,PP - Processing Plant,,
CT8-0142,ZI DA HSIN,"67, Tianhou Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0223,ZI DA YE,"1F, 67, Tianhou St",Qianzhen District,,Kaohsiung; 8996334	10/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0222,ZI LI FA,"1F., 67, Tianhou Street",Qianzhen District,,Kaohsiung; 8996322	10/01/2025,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0130,Zi Da Hong,"67, Tianhou Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CT8-0156,Zi Da Wang,"67, Tianhou Street",Qianzhen District,,Kaohsiung,Taiwan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
