approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
PAZ 840831 937-09,"Azteca 9 (Pesca Azteca, S.A. De C.V.)","Av. Puerto de Mazatlán No. 406 Int F, Parque Industrial Alfredo V. Bonfil, C.P. 82050, Mazatlán Sinaloa.",Mazatlán,82050,Sinaloa; 8102309	18/07/2023,Mexico,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PAZ 840831937-21,B/M Camila (Pesca Azteca S.A. De C.V.),"Av. Puerto de Mazatlán No. 406 Int F, Parque Industrial Alfredo V. Bonfil, C.P. 82050, Mazatlán Sinaloa.",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,24/07/2026,
PAZ840831937-17,"B/M Clipperton (Pesca Azteca, S.A. de C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
PAZ840831937-23,B/M Doña Tere (Pesca Azteca S.A. De C.V.),"Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
PAZ 840831937-22,B/M Paco C (Pesca Azteca S.A. De C.V.),"Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
PAZ 840831 937-20,B/M Tamara (Pesca Azteca S.A. De C.V.),"Av. Puerto de Mazatlán No. 406 Int F, Parque Industrial Alfredo V. Bonfil, C.P. 82050, Mazatlán Sinaloa.",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,27/07/2026,
BMF 1005197M5,BAJA MARINE FOODS S.A.P.I. DE C.V.,"CALLE CINCO MANZANA 8 LOTE 3, EL SAUZAL",Ensenada,22760,Baja California,Mexico,third-country,FFP,PP,,,PP - Processing Plant,24/09/2024,
PAZ840831937-24,"BONNIE (Pesca Azteca, S.A. de C.V.)","Av. Puerto de Mazatlán, No. 406, Interior F, Col. Parque Industrial Alfredo V. Bonfil. Mazatlán, Sinaloa, C.P. 82050",Mazatlán,82050,Sinaloa,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,24/07/2026,
MAR 970701SV5,Buque Atunero Gijon,"Calle Don Antonio Suárez Gutiérrez No. 5 Parque Industrial Fondeport Manzanillo C.P. 28219, Manzanillo, Colima. 28219 Manzanillo",Manzanillo,28219,Colima; 9675511	01/06/2026,Mexico,third-country,FFP,ZV ZVB,,,ZV - Freezer Vessel | ZVB - Freezer vessel freezing tuna in brine at -18°C,,
MAR 800926LZ0-05,Buque Atunero Manzanillo,"Calle Don Antonio Suárez Gutiérrez No. 5 Parque Industrial Fondeport Manzanillo C.P. 28219, Manzanillo, Colima",Manzanillo,28219,Colima,Mexico,third-country,FFP,ZVB,,,ZVB - Freezer vessel freezing tuna in brine at -18°C,23/07/2026,
