approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
OF084-CHI-GREP,GER EXPORT S.A.,"SUB LOTE 2 A, PASAJE SANTA MARTA, ZONA INDUSTRIAL 27 DE OCTUBRE, PROVINCIA DEL SANTA",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
OF086-ILO-GREP,GER EXPORT S.A.,"CARRETERA COSTANERA SUR, KM 4.5, MZ. A, SUB-LOTE A, SECTOR CATA CATA",Ilo,18601,"Ilo,Moquegua",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA079-NUE-GUOA,GRUPO M Y OLA PEZ S.A.C.,"AVENIDA PERU CON EL JIRON LIBERTAD, MANZANA Q, LOTES 19 Y 20, DEL PUEBLO JOVEN VILLA MARIA",Nuevo Chimbote,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA091-CHI-GUPS,GRUPO PESQUERO MABEL S.A.C.,"JIRON LIMA MANZANA R LOTE 12 Y 13 PUEBLO JOVEN FLORIDA BAJA, DISTRITO DE CHIMBOTE, PROVINCIA DE SANTA, DEPARTAMENTO DE ANCASH",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA060-CAS-HVGO,HCV GROUP S.A.C.,"PREDIO GALPONCILLO, MANZANA ""A"", LOTE 5, DISTRITO Y PROVINCIA DE CASMA, DEPARTAMENTO DE ANCASH",Casma,,"Casma,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA067-SEC-HDSR,HIDROBIOLOGICOS Y SERVICIOS S.A.C.,"ZONA INDUSTRIAL No 405, INTERIOR 001",Sechura,20071,"Sechura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P428-ILO-IOFO,ILO FROST S.A.C.,"CALETA CATA CATA S/N, DISTRITO Y PROVINCIA DE ILO, DEPARTAMENTO DE MOQUEGUA.",Ilo,18601,"Ilo,Moquegua",Peru,third-country,FFP,PP,,,PP - Processing Plant,27/02/2026,
P411-COI-IDCN,INDUSTRIAL CONSERVERA SAN PEDRO S.A.C.,"AV. SANTA MARINA S/N, DISTRITO DE COISHCO, PROVINCIA DEL SANTA Y DEPARTAMENTO DE ANCASH",Coishco,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,18/10/2024,
P310-HUA-IDDN,INDUSTRIAL DON MARTIN S.A.C.,,Huacho,15135,"Huaural,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P009-PAI-IDPS,INDUSTRIAL PESQUERA SANTA MONICA S.A.,"ZONA INDUSTRIAL III, TIERRA COLORADA, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P420-PAI-IDPS,INDUSTRIAL PESQUERA YACILA S.A.,"ZONA INDUSTRIAL III, SECTOR A, MZ. 2, LOTE 2, TIERRA COLORADA, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA.",Paita,,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,10/11/2025,
P162-CAL-ISTC,INSTITUTO TECNOLOGICO DE LA PRODUCCION - I.T.P.,AV. NESTOR GAMBETA Nº 6311 - CARRETERA A VENTANILLA PROVINCIA CONSTITUCIONAL DEL CALLAO.,Callao,,"Callao,Constitutional Province of Callao",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
