approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
SI 71,"PERUTNINA PTUJ d.o.o., PC MESNA INDUSTRIJA",Zagrebška cesta 37,Ptuj,2250,Podravska; A Poultry,Slovenia,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 223,"PIVKA PERUTNINARSTVO D.D., ENOTA MESO",KAL 1,Pivka,6257,Littoral–Inner Carniola Region; A Poultry; L Lagomorphs,Slovenia,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 179,PP MI ZALOG D.O.O.,HLADILNIŠKA POT 37,Ljubljana,1000,Osrednjeslovenska; A Poultry,Slovenia,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 462,"ROSTEP D.O.O., POTOČE",POTOČE 15A,Dobravlje,5263,Goriška; A Poultry,Slovenia,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
SI 1111,STARFUD D.O.O.,BRATUŽEVA ULICA 13A,Šempeter pri Gorici,5290,Goriška; A Poultry; L Lagomorphs,Slovenia,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
SI 88,STEVAN BABIČ D.O.O.,V ZAVOJU 32C,Maribor,2000,Podravska; L Lagomorphs; A Poultry,Slovenia,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
SI 1129,"UROŠ SKUBIN, KLAVNICA ZA ZAKOL KUNCEV IN DROBNICE",DREŽNIŠKE RAVNE 21,Kobarid,5222,Goriška; L Lagomorphs,Slovenia,EU-EFTA,PM,SH,Y,,SH - Slaughterhouse,,
SI 37,"Univerza V Ljubljani, Biotehniška Fakulteta, Odd.za Zootehniko, Šolska Klavnica In Razsekovalnica",Groblje 3,Domžale,1230,Osrednjeslovenska; A Poultry; L Lagomorphs,Slovenia,EU-EFTA,PM,SH,Y,,SH - Slaughterhouse,,
SI 221,ČADEŽ D.O.O.,VISOKO 7G,Visoko,4212,Upper Carniola Statistical Region; A Poultry,Slovenia,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
SI 1143 ES,"ANDREJ LOKAR S.P., Mesarstvo Andrej Lokar S.p.",DEBENEC 61,Mirna,8233,Jugovzhodna Slovenija,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 792,"ANTON MEGLEN S.P., DIVJAČINA - PREDELAVA MESA MEGLEN",KOLENČA VAS 14,Struge,1313,Osrednjeslovenska; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 952,"BROLIH JANEZ, PR´ KRŽAJ",Hotemaže 31,Preddvor,4205,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,SH,Y,,SH - Slaughterhouse,,
SI 1178,"FABJAN INTERIERI D.O.O., KLAVNICA KMETIJA FABJAN",LEHEN NA POHORJU 7,Podvelka,2363,Koroška,Slovenia,EU-EFTA,GM,SH,Y,,SH - Slaughterhouse,,
SI 846,"FARMING TURIZEM VIDMAR D.O.O., KLAVNICA NA LOGU",KOVK 19A,Col,5273,Goriška,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 1186 ES,"FRANC FLAJŠMAN, KLAVNICA ZA PRAŠIČE",KALCE-NAKLO 21,Podbočje,8312,Lower Sava Statistical Region; R Ratites,Slovenia,EU-EFTA,GM,SH,Y,porcine,SH - Slaughterhouse,,
SI 32,GOZDIČ D.O.O.,ZGORNJA PRISTAVA 17,Slovenske Konjice,3210,Savinja Statistical Region,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1010,"KLAVNICA IN MESNINE KMETIJE PR KOVČET, BOŠTJAN JENKO S.P.",PŠATA 12,Cerklje na Gorenjskem,4207,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 838,"KMETIJSKA ZADRUGA TOLMIN Z.O.O., KLAVNICA TOLMIN",VOJKOVA ULICA 2,Tolmin,5220,Goriška,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 939 ES,"KZ METLIKA Z.O.O., MESNI DISKONT LJUBLJANA",SAVLJE 89,Ljubljana,1000,Osrednjeslovenska; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1114,"Klavnica In mesarstvo, Mitja Kočevar s.p., KLAVNICA KORDIŠ",Viševek 45A,Stari trg pri Ložu,1386,Littoral–Inner Carniola Region; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 3,"Kmetijska Zadruga Rače Z.o.o., PE Klavnica Rače","Glaserjeva ulica 11, 2327 Rače",Rače,2327,Podravska,Slovenia,EU-EFTA,GM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
SI 49,MARMEAT,JERESLAVEC 13,Kapele,8258,Lower Sava Statistical Region; R Ratites,Slovenia,EU-EFTA,GM,CP,N,equine porcine,CP - Cutting Plant,,
SI 1306,"MATJAŽ KLEINDIENST S.P., MESNINE ŠKOFČ",GLAVNA CESTA 9,Naklo,4202,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1272,"MEGO D.O.O., MESNICA ŠMARTNO",STARETOV TRG 25,Šmartno pri Litiji,1275,Osrednjeslovenska; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 1173,"MESARSTVO LAH, Matjaž Lah s.p.",Glina 8,Nova vas,1385,Littoral–Inner Carniola Region; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1075,"MESARSTVO PERŠAK, Storitve In Proizvodnja, D.o.o., KLAVNICA NAVERŠNIK",OTIŠKI VRH 21A,Šentjanž Pri Dravogradu,2373,Koroška,Slovenia,EU-EFTA,GM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
SI 78,MESARSTVO SMOLAR D.o.o.,MARIBORSKA CESTA 10,Dravograd,2370,Koroška,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 42,"MIM MESARSTVO D.O.O., MESNA INDUSTRIJA MOKRONOG",STARI TRG 23,Mokronog,8230,Jugovzhodna Slovenija; fG Farmed land mammals other than domestic ungulates; R Ratites,Slovenia,EU-EFTA,GM,CP SH,Y,bovine equine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
SI 424,"NIMROD D.O.O., OBRAT TRATA",TRATA 35,Skofja Loka,4220,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
981,"NIMROD D.O.O., PE ALPIKA",Lavričeva ulica 8,Tolmin,5220,Goriška,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1025,"NOJ TOMI, ANTON KREK S.P.",BUTAJNOVA 25,Horjul,1354,Osrednjeslovenska,Slovenia,EU-EFTA,GM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
SI 1260,"PANVITA MIR D.D., AVE MESNI CENTER",POLJSKA ULICA 2,Maribor,2000,Podravska,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1027,"PANVITA, MIR D.D., MESNI CENTER AVE KRANJ",CESTA JAKA PLATIŠE 2,Kranj,4000,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
1315,"PELOZ D.O.O., MESNICA ŠEMPETER I",VRTOJBENSKA CESTA 8,Šempeter pri Gorici,5290,Goriška,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 1385 ES,ROK NOGRAŠEK S.P.,SOBRAČE 7,Šentvid pri Stični,1296,Osrednjeslovenska; fG Farmed land mammals other than domestic ungulates,Slovenia,EU-EFTA,GM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
SI 802,Stanonik Erazem S.P.,Log nad Škofjo Loko 9,Skofja Loka,4220,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,SH,Y,,SH - Slaughterhouse,,
SI 965 ES,ČELOFIGA PETER - Klavnica Prašičev,SPODNJE JABLANE 41,Cirkovce,2326,Podravska,Slovenia,EU-EFTA,GM,SH,Y,,SH - Slaughterhouse,,
SI 182,ŽUNAR D.O.O.,STARA OSELICA 61A,Sovodenj,4225,Upper Carniola Statistical Region,Slovenia,EU-EFTA,GM,CP,N,,CP - Cutting Plant,,
SI 792,"ANTON MEGLEN S.P., DIVJAČINA - PREDELAVA MESA MEGLEN",KOLENČA VAS 14,Struge,1313,Osrednjeslovenska; wU Wild ungulates; wG Wild land mammals other than wild ungulates,Slovenia,EU-EFTA,WM,CP GHE,N,,CP - Cutting Plant | GHE - Game-Handling Establishment,,
SI 1178,"FABJAN INTERIERI D.O.O., KLAVNICA KMETIJA FABJAN",LEHEN NA POHORJU 7,Podvelka,2363,Koroška,Slovenia,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
SI 872,"GARBARI MILAN, KLAVNICA MALOVŠČEVO",VITOVLJE 68,Šempas,5261,Goriška,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 32,GOZDIČ D.O.O.,ZGORNJA PRISTAVA 17,Slovenske Konjice,3210,Savinja Statistical Region,Slovenia,EU-EFTA,WM,CP GHE,N,,CP - Cutting Plant | GHE - Game-Handling Establishment,,
SI 1063 ES,JEREBIČ AVGUŠTIN,HUM PRI ORMOŽU 21,Ormož,2270,Podravska,Slovenia,EU-EFTA,WM,CP GHE,N,,CP - Cutting Plant | GHE - Game-Handling Establishment,,
SI 1076,"JGZ BRDO, PROTOKOLARNE STORITVE RS, ZBIRALNICA DIVJADI LPN BRDO",PREDOSLJE 39,Kranj,4000,Upper Carniola Statistical Region,Slovenia,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
SI 1010,"KLAVNICA IN MESNINE KMETIJE PR KOVČET, BOŠTJAN JENKO S.P.",PŠATA 12,Cerklje na Gorenjskem,4207,Upper Carniola Statistical Region,Slovenia,EU-EFTA,WM,GHE,N,,GHE - Game-Handling Establishment,,
SI 939 ES,"KZ METLIKA Z.O.O., MESNI DISKONT LJUBLJANA",SAVLJE 89,Ljubljana,1000,Osrednjeslovenska; wU Wild ungulates,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 1169,LEVMES Razsek In Predelava Mesa Franci Levičnik,CESTA HEROJA VASJE 16B,Moravče,1251,Osrednjeslovenska,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 451,MARKO ŽERAK S.P.,PODLEHNIK 8A,Podlehnik,2286,Podravska,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 1272,"MEGO D.O.O., MESNICA ŠMARTNO",STARETOV TRG 25,Šmartno pri Litiji,1275,Osrednjeslovenska; wG Wild land mammals other than wild ungulates; wU Wild ungulates,Slovenia,EU-EFTA,WM,GHE CP,N,,GHE - Game-Handling Establishment | CP - Cutting Plant,,
SI 353,"MESARIJA, GOSTINSTVO LEČNIK, ALOJZ LEČNIK S.P.",TRG SVOBODE 4,Ravne na Koroškem,2390,Koroška,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 1173,"MESARSTVO LAH, Matjaž Lah s.p.",Glina 8,Nova vas,1385,Littoral–Inner Carniola Region; wU Wild ungulates,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 83,MESARSTVO PODOBNIK D.O.O.,ČEPLEZ 12,Cerkno,5282,Goriška,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 424,"NIMROD D.O.O., OBRAT TRATA",TRATA 35,Skofja Loka,4220,Upper Carniola Statistical Region,Slovenia,EU-EFTA,WM,GHE CP,N,,GHE - Game-Handling Establishment | CP - Cutting Plant,,
981,"NIMROD D.O.O., PE ALPIKA",Lavričeva ulica 8,Tolmin,5220,Goriška; L Lagomorphs,Slovenia,EU-EFTA,WM,GHE CP,N,,GHE - Game-Handling Establishment | CP - Cutting Plant,,
SI 182,ŽUNAR D.O.O.,STARA OSELICA 61A,Sovodenj,4225,Upper Carniola Statistical Region,Slovenia,EU-EFTA,WM,CP,N,,CP - Cutting Plant,,
SI 747,ATLANTIC DROGA KOLINSKA D.o.o. - OBRAT IZOLA,INDUSTRIJSKA CESTA 21,Izola - Isola,6310,Obalno-kraška,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 835,"BOŠTJAN KUKENBERG S.P., RIBARNICA ORADA",TRG FRANCA FAKINA 12,Trbovlje,1420,Zasavska,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 165,DELAMARIS d.o.o.,Kal 1,Pivka,6257,Littoral–Inner Carniola Region,Slovenia,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
SI 979,DENIS CUNJA S.P.,KORTINE 18,Črni Kal,6275,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 768,DOMEN PUŽEVCI D.O.O.,PUŽEVCI 43A,Bodonci,9265,Mura Statistical Region,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 1374,"DRAGICA PERUŠ, s.p.","Pernice 4A, 2366 MUTA",Muta,2366,Koroška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 1080,"ENGROTUŠ D.O.O., TUŠ CASH&CARRY MARIBOR",TRŽAŠKA CESTA 25,Maribor,2000,Podravska,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
1068,"ENGROTUŠ D.O.O., TUŠ Cash & Carry LJUBLJANA",LESKOVŠKOVA CESTA 8,Ljubljana,1000,Osrednjeslovenska,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 1132,"FARONIKA D.O.O., RIBOGOJNICA NA TOLMINKI",DIJAŠKA ULICA 15,Tolmin,5220,Goriška,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 815,"FONDA.SI D.O.O. FONDA.SI S.R.L., CENTER FONDA",LIMINJANSKA CESTA 117,Portorož - Portorose,6320,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 1274,"G2O D.O.O., DVOR - PREDELAVA ZA RIBE",SV. FLORIJAN 126,Rogaška Slatina,3250,Savinja Statistical Region,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
1154,"GROMAR D.O.O., PE FOLPO",SPODNJE ŠKOFIJE 182,Spodnje Škofije,6281,Obalno-kraška,Slovenia,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
SI 413,"HAPY DAY, IVANJI GRAD D.O.O.",IVANJI GRAD 1A,Komen,6223,Obalno-kraška,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 1189 ES,"JOŽE COLARIČ S.P., Ribogojstvo Colarič",DOBRAVA PRI KOSTANJEVICI 9,Kostanjevica na Krki,8311,Lower Sava Statistical Region,Slovenia,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
SI 95,KODILA D.o.o.,MARKIŠAVCI 44,Murska Sobota,9000,Mura Statistical Region,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI H - 728,KVIBO D.O.O.,MLAKA 2A,Tržič,4290,Upper Carniola Statistical Region,Slovenia,EU-EFTA,FFP,PP FFPP,,,PP - Processing Plant | FFPP - Fresh Fishery Products Plant,,
SI 505,"MARIJA BROZINA S.P., Marketing Brozina",Vojkov drevored 14,Ilirska Bistrica,6250,Littoral–Inner Carniola Region,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI 1411,MARINBLU d.o.o.,Polje 9 H,Izola - Isola,6310,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 364,MARKO HROVAT S.P.,DOBRIŠA VAS 41A,Žalec,1431,Savinja Statistical Region,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 380,MBT SVET D.O.O.,Testenova ulica 55,Mengeš,1234,Osrednjeslovenska,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 789,"MERCATOR IP D.O.O., OBRAT ZA PREDELAVO RIBIŠKIH PROIZVODOV",NOVA ULICA 2A,Koper - Capodistria,6000,Obalno-kraška,Slovenia,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
SI H 1351,Marko Antolović s.p.,"Trg Etbina Kristana 5, 6310 Izola",Izola - Isola,6310,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 424,"NIMROD D.O.O., OBRAT TRATA",TRATA 35,Skofja Loka,4220,Upper Carniola Statistical Region,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
Importer,Oltre Con d. o. o.,Orehovlje 2f,Miren,5291,Goriška,Slovenia,EU-EFTA,FFP,WM,,,WM - Wholesale Market,,
SI 849,Oltre Con d.o.o.,Orehovlje 2F,Miren,5291,Goriška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 1424,PRAVA PLAŽA d.o.o.,"Korte 2, 6310 Izola",Izola - Isola,6310,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI1194 ES,"RANGUS MLINARSTVO IN TRGOVINA, DOL. VRHPOLJE D.O.O., RIBIGOJNICA Rangus",DOLENJE VRHPOLJE 15,Šentjernej,8310,Jugovzhodna Slovenija,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
1176,RIBAGO D.O.O.,OBRTNA ULICA 13,Izola - Isola,6310,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
391,RIBARNICA CERKVENIK D.O.O. PROIZVODNI OBRAT IN HLADILNICA CERKVENIK,OIC - HRPELJE 37,Kozina,6240,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 844,"RIBOGOJNICA LIBO D.o.o., RIBOGOJNICA LIBO",GORENJA TREBUŠA 113A,Slap ob Idrijci,5283,Goriška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 1333,"RIBOGOJSTVO IN PREDELAVA RIB, TADEJ ŠPEGELJ S.P.",MALE BRASLOVČE 2A,Braslovče,3314,Savinja Statistical Region,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 1113,"RIC, DRUŽBA ZA SONARAVNO GOSPODARJENJE D.O.O., OKANOVA RIBOGOJNICA",MOŠNJE,Radovljica,4240,Upper Carniola Statistical Region,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 1429,Ribago d.o.o.,Sermin 75E,Bertoki / Bertocchi,6000,Obalno-kraška,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 272,Ribogojnica Berlek D.o.o.,Pobrežje 103 C,Videm pri Ptuju,2284,Podravska,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 370,Ribogojstvo Goričar D.o.o.,Slivje 2,Podbočje,8312,Lower Sava Statistical Region,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
SI 312,"VODOMEC D.O.O., ZALOG",Zalog pri Cerkljah 103,Cerklje na Gorenjskem,4207,Upper Carniola Statistical Region,Slovenia,EU-EFTA,FFP,FFPP,,,FFPP - Fresh Fishery Products Plant,,
SI 888,"ZUPAN & ZUPAN D.O.O., RIBOGOJNICA ZUPAN",NOMENJ 5,Bohinjska Bistrica,4264,Upper Carniola Statistical Region,Slovenia,EU-EFTA,FFP,FFPP PP,,,FFPP - Fresh Fishery Products Plant | PP - Processing Plant,,
