approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
T-298/01,M/S. FRIENDS FOOD EXPORT CO.,"PLOT NO.A-44, KORANGI FISH HARBOUR, KARACHI, PAKISTAN.",Karachi,75190,Sindh,Pakistan,third-country,FFP,PP,,,PP - Processing Plant,18/12/2023,
TEC/90/01,M/s Akhlaq Enterprises (Pvt.) Ltd.,,West Wharf,,Sindh,Pakistan,third-country,FFP,PP,,,PP - Processing Plant,,
TEC/07/87,M/s. A. G. Fisheries (Pvt.) Ltd.,,West Wharf,,Sindh,Pakistan,third-country,FFP,PP,,,PP - Processing Plant,,
TEC-01/87,SEAGREEN ENTERPRISES (PVT) LTD,"A/2, FISH HARBOUR, WEST WHARF, KARACHI.",Karachi,,Sindh,Pakistan,third-country,FFP,PP,,,PP - Processing Plant,16/12/2022,
