approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
ZV-04-018,Essahbi SF 2106,Nouveau port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
711,Ets Bennour Et Cie Kuriat II,"Nouveau port de pêche, CP 5100",Mahdia,3000,Mahdia,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
756,Euroexport,"Port de Peche de Chebba, CP 5170",Chebba,5100,Mahdia,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
486,Ezzeddine MA 410,"Nouveau Port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
414,Ezzedine SF2176,"Nouveau port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-002,FAIEZ II SF 3002,ZARZOUNA,جرزونة,7000,Bizerte,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-143,FAYCAL SF 1700,NOUVEAU PORT DE PECHE DE SFAX,Sfax,3000,Sfax; 8437845	20/02/2024,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-016,FEKIH II MA 862,ZARZOUNA,جرزونة,7000,Bizerte; 8580355	03/11/2022,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-02-019,FETHI ZAOUILI MA 487,BIZERTE,جرزونة,7000,Bizerte; 8587482	20/02/2026,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
726,FRIGO MAHDIA FISH,MAHDIA,Mahdia,3000,Mahdia,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
PP-04-024,FRUITTUMER TEXP,Nouveau port de peche de SFAX,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,30/11/2023,
ZV-04-055,Faiez SF 2162,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
