approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
AS1*VF*0016425VF,"""Blue Shark"" SRL",str. Calea Orheiului 19/2,Măgdăcești,,Raionul Criuleni,Moldova,third-country,FFP,PP,,,PP - Processing Plant,,
AS1*VF*0003235VF,'Aquatir' OOO,"Or. Tiraspol, str. Sovetscaia, 1",Tiraspol,,"Tiraspol,Transnistria,Transnistria",Moldova,third-country,FFP,PP,,,PP - Processing Plant,,
P-3494/2024,DALMORS GRUP SRL,"mun. Chisinau, str. Uzinelor, 11/A",Chisinau,,Municipiul Chisinau,Moldova,third-country,FFP,PP,,,PP - Processing Plant,15/04/2025,
P-3432/2024,SRL Slavena Lux,str. Valea Bicului 1/1,Chisinau,,Municipiul Chisinau,Moldova,third-country,FFP,PP,,,PP - Processing Plant,12/12/2024,
AS1*VF*0077937,AXEDUM SRL,"MUN. CHISINAU, COM. GRATIESTI, STR. MIHAI VITEAZUL 99, MD-2093",Grătiești,,Municipiul Chisinau; A Poultry,Moldova,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,07/06/2024,
