approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
X6,Mtagati (Trevor's Commercial Fishing (PTY) LTD),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
UY,Mufasa (P.G.V. Dreyer),,Caledon,7230,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
EV,Nautilus Pharma (Pty) Ltd.,"Lavender Lane, Kuils River, 7580",Cape Town,7580,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,11/09/2023,
CP,North End Cold Store,28 Crawford Street,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,CS,,,CS - Cold Stores,,
RJ,Numvuyo (Capstone 69 (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
WV,Ocean Spray - (Ocean Trawling Of Southern Africa (Pty) Ltd),"14 Trawlers Wharf, Bayhead, Durban Harbour",Durban,4052,KwaZulu-Natal; 5428104,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZA,Ocean Surf (Ocean Trawling of Southern Africa),,Durban,3201,KwaZulu-Natal,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
X7,Oceana Amethyst (Radiant Fishing CC),,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
R5,Oceana Topaz (Douglas H Fishing (Pty) Ltd),130 Wallace St,Cape Town,7100,Western Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SP,Oceanic Hunter(South Atlantic Tuna Fishing CC.),"50 Melbourne Road, Woodstock, 7925",Woodstock,7925,Western Cape; 9961269	04/08/2022,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
VM,Oresta (Total Inventions Ioc),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
T7,Palinurus (Palinurus Vessel Company (Pty) Ltd),,Port Elizabeth,6000,Eastern Cape,South Africa,third-country,FFP,FV,,,FV - Factory Vessel,,
30,Paternoster Vissery Bpk.,,Paternoster,7381,Western Cape,South Africa,third-country,FFP,PP,,,PP - Processing Plant,,
WD,Pegasus (Solitaire Fishing Trust),,Humansdorp,,Eastern Cape,South Africa,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
