approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
2026106,"Moriyama fisheries processing center Co., Ltd.","9-4, Ushinefumoto",Tarumizu,,"Kagoshima Prefecture,Kyushu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,13/07/2026,
2022056,"NANYO BEJOY CO.,LTD.",381-91 Sakasizukou,Uwajima,7980087,"Ehime Prefecture,Shikoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,20/12/2023,
SO1-1311,NIKKO MARU No.111,SHIZUOKA-KEN,Omaezaki,4412601,"Shizuoka Prefecture,Chubu Region; 9775189	26/07/2022",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SO1-1235,"NIKKO MARU No.21 (NIKKO MARINE CO.,LTD)",,Omaezaki,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
1373002CS,NISSUI LOGISTICS CORPORATION HACHIOJI LOGISTICS CENTER,"559-6, KITANO-MAC HI",Hachioji,1700014,"Tokyo,Kanto",Japan,third-country,FFP,CS,,,CS - Cold Stores,,
1373001,Nissui Corporation HACHIOJI GENERAL PLANT. SEASONING PLANT,"559-6, KITANO-MAC HI",Hachioji,1700014,"Tokyo,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
0869001,Nissui Corporation Fine Chemicals Gereral Plant Tsukuba Plant,,Tsukuba,3002611,"Ibaraki Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,13/09/2023,
0857001,Nissui Corporation Kashima No.1 Plant,・,Kamisu,,"Ibaraki Prefecture,Kanto",Japan,third-country,FFP,PP,,,PP - Processing Plant,19/12/2022,
IG1-663,No.83INARI-MARU,,Kamisu,,"Ibaraki Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
IG1-682,No.85INARI-MARU,,Kamisu,,"Ibaraki Prefecture,Kanto",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2020045,"OTSUBO SEAFOOD Co., Ltd. Main Factory",391-1 Riemon,Yaizu,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2024074,"Odagiri shoji CO.,Ltd. Okidate factory","4-1, 3-chome, Okidate",Aomori,,"Aomori,Tohoku",Japan,third-country,FFP,PP,,,PP - Processing Plant,10/04/2024,
2019025,"Okamura Foods CO., LTD. First factory, Second factory",1-6-11 Yaeda,Aomori,,"Aomori,Tohoku",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
2023061,"Onomichi Reitokogyo Co.,LTD",14-3 Higashionomichi,Onomichi,7200551,"Hiroshima Prefecture,Chugoku Region",Japan,third-country,FFP,CS,,,CS - Cold Stores,18/01/2023,
2025087,"Oonaka Co.,Ltd. Okidate Cold Storage, Warehouse","2-4-31, Okidate",Aomori,,"Aomori,Tohoku",Japan,third-country,FFP,CS,,,CS - Cold Stores,22/05/2025,
2025095,"Oriental Foods Co., Ltd. Head Office & Nagasaki Factory","345-9 Horigome, Shimizu-ku",Shizuoka-shi,,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,28/11/2025,
3404001,"Osaki Suisan Co., Ltd",,Hiroshima,7308631,"Hiroshima Prefecture,Chugoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
KY21001,"Processing Plant Of Farmchoice Co., Ltd. Amakusa Branch",10-72 Kusuura-machi,Amakusa-Shi,,"Kumamoto Prefecture,Kyushu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,,
MG1-2123,RYOYOSHIMARU No.1,1-100 Kawaguchi-Cho,Kesennuma,9880016,"Miyagi Prefecture,Tohoku; 9918509	21/08/2026",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2030,RYOYOSHIMARU No.8,1-100 Kawaguchi-Cho,Kesennuma,9880016,"Miyagi Prefecture,Tohoku; 9172911	21/08/2026",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2100,"Ryoan Maru No.87 (Sato Gyogyo Co., Ltd)",-,Shiogama,9814375,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-2015,Ryoanmaru 15 (Sato Gyogyo K.K.),,Shiogama,9814375,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
MG1-1985,Ryoanmaru 85 (Sato Gyogyo K.K.),,Shiogama,9814375,"Miyagi Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2024078,"SANYO FOODS CO.,LTD NIIHAMA FACTORY","1-6-72, ASHIMA",Niihama,,"Ehime Prefecture,Shikoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,20/09/2024,
IT1-707,SEIFUKUMARU No.38,,Miyako,0270076,"Iwate Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
IT1-704,SEIFUKUMARU No.88,,Miyako,0270076,"Iwate Prefecture,Tohoku",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
2025088,"SEIHO SHOJI Co.,Ltd.","268-1, Ashiya Yatsuyaku",Aomori,,"Aomori,Tohoku",Japan,third-country,FFP,PP,,,PP - Processing Plant,17/06/2025,
2019027,"SEIRYO MARU No.1 (Taiyo A&F Co., Ltd)",,Yaizu,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,FV,,,FV - Factory Vessel,,
2023067,"SHIMAYA Co.,Ltd. Shinden factory","2-9-1, Shinden",Shunan,7400505,"Yamaguchi Prefecture,Chugoku Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,05/10/2023,
2025102,"SHINKAIYA CO.,LTD.","2931-36, FURUE TSURUYAMA, KITAURA-CHO",Nobeoka,,"Miyazaki Prefecture,Kyushu Region",Japan,third-country,FFP,PP,,,PP - Processing Plant,18/03/2026,
SO1-1372,SHINSEI MARU No.8,,Yaizu,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
SO1-1361,"SHOEI MARU NO.8 (SHOEIMARU CO., LTD)",,Yaizu,4412601,"Shizuoka Prefecture,Chubu Region",Japan,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
