approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
"a-UA-32-02-20-0-CS, RW-II-SH, CP-V-MM, MP, MSM-XVI-PP, SP, PS","LIMITED LIABILITY COMPANY AGRICULTURAL COMPANY ""VOLODAR""","2, Andriya Repetiuka Street, Tetiyiv",Тетіїв,09801,Kyiv Oblast; A Poultry,Ukraine,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,14/01/2026,
"a-UA-46-06-164-0-CS-II-SH, CP","LLC ""AGROL PLUS""","48, Zelena Str., Pidgaychyki",Pidhaichyky,80726,Lviv Oblast; A Poultry,Ukraine,third-country,PM,CP CS SH,Y,,CP - Cutting Plant | CS - Cold Stores | SH - Slaughterhouse,11/09/2026,
04-23-226 PM,LLC AGRO OVEN,"str. Molodogvardiyska, 32",Dnipro,49022,Dnipropetrovs'ka Oblast'; A Poultry,Ukraine,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,02/08/2023,
a-UA-13-12-46-I-CP-V-MM-MP-VI-PP-0-CS-II-CP,LLC Rodynna Kovbaska,"Lviv region, Lviv district, Vyrobnycha Str. 6",Pidbirtsi,81127,Lviv Oblast; A Poultry,Ukraine,third-country,PM,CP CS,N,,CP - Cutting Plant | CS - Cold Stores,19/11/2024,
"a-UA-12-08-005-0-CS,RW;II-SH,CP;V-MM,MP,MSM;VI-PP;XVI-PP",LLC “Poultry complex “Dniprovskiy”,"53280, Dnipropetrovsk region, Nikopol distr., Chervonohryhorivska Territorial Community, Prydniprovske vill., Polyova Str., 70",Prydniprovske,53280,Dnipropetrovs'ka Oblast'; A Poultry,Ukraine,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,08/12/2025,
a-UA-07-02-49-0-CS-II-SH-CP-V-MM-MP-MSM,LUTSK AGRICULTURAL COMPANY LLC,"Volyn region, Hayky village, tract ""Pidruddya"", 1",Haiky,44836,Volyn Oblast; A Poultry,Ukraine,third-country,PM,SH CP CS,Y,,SH - Slaughterhouse | CP - Cutting Plant | CS - Cold Stores,20/05/2026,
a-UA-53-02-19-II-SH-CP,"Limited Liability Company ""AGRO ALIX""","Barvinkova str., 30",Rokytne,39740,Poltavs'ka Oblast'; A Poultry,Ukraine,third-country,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,07/05/2024,
23-07-32 PM,Myronivska Pticefabrika PrJSC,"25, Sloboda",Stepantsi,19031,Cherkasy Oblast; A Poultry,Ukraine,third-country,PM,CP SH CS,Y,,CP - Cutting Plant | SH - Slaughterhouse | CS - Cold Stores,,
a-UA-07-08-23-0-CS-XVI-SP-PS,OPOS-TORG LLC,"Lutsk territorial community, highway Lutsk-Kivertsi-Manevychy-Lubeshiv-Dolsk, 7 rm+448 m, building without a number",Прилуцька сільська рада,45243,Volyn Oblast; A Poultry,Ukraine,third-country,PM,CS,N,,CS - Cold Stores,11/09/2026,
a-UA-51-10-62-0-CS,"PC ""LIMEKS EXPRESS KIEV""","Odessa region, Odessa district, Nerubayske village council, massif #2, building without number (storage capacities # 65, 66, 67, 68)",Nerubaiske,67661,Odes'ka Oblast; A Poultry,Ukraine,third-country,PM,CS,N,,CS - Cold Stores,08/12/2025,
"a-UA-32-08-51-0-CS, RW-XVI-SP, PS","PRIVATE ENTERPRISE ""FRESH BOX""","Warsaw, 30A, vil. Mikulichy",Mykulychi,07852,Kyiv Oblast,Ukraine,third-country,PM,CS,N,,CS - Cold Stores,31/07/2025,
a-UA-26-00-206-0-CS-I-CP-II-CP-V-MM-MP,"RIVERSIDE GROUP, LLC",19 B Ostrivna Str.,Kyiv,03045,Kyiv; A Poultry,Ukraine,third-country,PM,CP CS,N,,CP - Cutting Plant | CS - Cold Stores,24/01/2024,
24-06-18-II-SH,“UPG-Invest” LLC,I. Bohuna str. 14b,Mamaivtsi,59343,Chernivetska Oblast'; A Poultry,Ukraine,third-country,PM,CS CP SH,Y,,CS - Cold Stores | CP - Cutting Plant | SH - Slaughterhouse,05/07/2022,
